,Upper Left Eye x,Upper Left Eye y,Lower Left Eye x,Lower Left Eye y,Upper Right Eye x,Upper Right Eye y,Lower Right Eye x,Lower Right Eye y,SB x,SB y,Upper Tail x,Upper Tail y,Mid-Tail x,Mid-Tail y,Lower Tail x,Lower Tail y,Tail Tip x,Tail Tip y,Head x,Head y
43,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
44,700.4297,231.83594,645.1953,198.69531,689.3828,276.02344,634.14844,287.0703,523.6797,242.88281,402.16406,242.88281,280.64844,242.88281,159.13281,231.83594,26.570312,220.78906,656.2422,253.92969
45,700.4297,231.83594,645.1953,198.69531,689.3828,276.02344,634.14844,287.0703,523.6797,242.88281,402.16406,242.88281,280.64844,242.88281,159.13281,231.83594,26.570312,220.78906,656.2422,253.92969
46,700.4531,220.35938,645.2969,198.29688,689.4219,275.51562,634.2656,286.54688,523.9531,253.45312,402.60938,242.42188,281.26562,242.42188,159.92188,231.39062,27.546875,220.35938,656.3281,253.45312
47,700.40625,220.21875,645.09375,198.09375,689.34375,275.53125,634.03125,286.59375,523.40625,253.40625,401.71875,242.34375,280.03125,242.34375,158.34375,231.28125,25.59375,220.21875,656.15625,253.40625
48,700.4297,231.83594,645.1953,198.69531,689.3828,276.02344,634.14844,287.0703,523.6797,242.88281,402.16406,242.88281,280.64844,242.88281,159.13281,231.83594,26.570312,220.78906,656.2422,253.92969
49,699.40625,231.28125,644.09375,198.09375,688.34375,275.53125,633.03125,286.59375,522.40625,253.40625,400.71875,242.34375,279.03125,242.34375,157.34375,231.28125,24.59375,220.21875,666.21875,253.40625
50,698.3828,231.72656,642.9922,198.49219,698.3828,276.03906,642.9922,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
51,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
52,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,253.88281,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
53,697.40625,231.28125,642.09375,198.09375,686.34375,275.53125,642.09375,286.59375,520.40625,253.40625,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
54,697.4297,231.83594,642.1953,198.69531,697.4297,276.02344,642.1953,287.0703,520.6797,253.92969,399.16406,242.88281,277.64844,242.88281,156.13281,231.83594,23.570312,220.78906,664.28906,253.92969
55,700.40625,220.21875,645.09375,198.09375,689.34375,275.53125,634.03125,286.59375,523.40625,253.40625,401.71875,242.34375,280.03125,242.34375,158.34375,231.28125,25.59375,220.21875,656.15625,253.40625
56,698.4297,231.83594,643.1953,198.69531,687.3828,276.02344,632.14844,287.0703,521.6797,253.92969,400.16406,242.88281,278.64844,242.88281,157.13281,231.83594,24.570312,220.78906,665.28906,253.92969
57,698.3828,220.64844,642.9922,198.49219,687.3047,276.03906,642.9922,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
58,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,253.40625,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
59,699.3594,231.17188,643.8906,197.89062,688.2656,275.54688,632.7969,286.64062,521.8594,242.26562,399.82812,242.26562,277.79688,242.26562,155.76562,231.17188,22.640625,220.07812,666.0781,253.35938
60,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
61,700.4297,220.78906,645.1953,198.69531,689.3828,276.02344,634.14844,287.0703,523.6797,242.88281,402.16406,242.88281,280.64844,242.88281,159.13281,231.83594,26.570312,220.78906,656.2422,253.92969
62,699.3594,231.17188,643.8906,197.89062,688.2656,275.54688,632.7969,286.64062,521.8594,242.26562,399.82812,242.26562,277.79688,242.26562,155.76562,231.17188,22.640625,220.07812,666.0781,253.35938
63,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,253.40625,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
64,697.3828,231.72656,641.9922,198.49219,697.3828,276.03906,641.9922,287.1172,520.1328,242.80469,398.27344,242.80469,287.4922,242.80469,154.55469,231.72656,21.617188,220.64844,664.14844,253.88281
65,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,242.80469,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
66,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,253.40625,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
67,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,253.88281,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
68,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,253.88281,399.27344,242.80469,288.4922,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
69,697.3828,231.72656,641.9922,198.49219,697.3828,276.03906,630.91406,287.1172,520.1328,242.80469,398.27344,242.80469,276.41406,242.80469,154.55469,231.72656,21.617188,220.64844,664.14844,253.88281
70,698.3594,231.17188,642.8906,197.89062,698.3594,275.54688,631.7969,286.64062,520.8594,242.26562,398.82812,242.26562,276.79688,242.26562,154.76562,231.17188,21.640625,220.07812,665.0781,253.35938
71,697.40625,231.28125,642.09375,198.09375,697.40625,275.53125,631.03125,286.59375,520.40625,253.40625,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
72,700.3594,231.17188,644.8906,197.89062,689.2656,275.54688,633.7969,286.64062,522.8594,253.35938,400.82812,242.26562,278.79688,242.26562,156.76562,231.17188,23.640625,220.07812,655.9844,253.35938
73,699.3594,231.17188,643.8906,197.89062,688.2656,275.54688,632.7969,286.64062,521.8594,242.26562,399.82812,242.26562,277.79688,242.26562,155.76562,231.17188,22.640625,220.07812,666.0781,253.35938
74,696.4297,231.83594,641.1953,198.69531,685.3828,276.02344,641.1953,287.0703,530.72656,242.88281,398.16406,242.88281,276.64844,242.88281,155.13281,231.83594,22.570312,220.78906,663.28906,253.92969
75,699.3594,231.17188,643.8906,197.89062,688.2656,275.54688,632.7969,286.64062,521.8594,253.35938,399.82812,242.26562,277.79688,242.26562,155.76562,231.17188,22.640625,220.07812,666.0781,253.35938
76,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,242.80469,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
77,700.3828,220.64844,644.9922,198.49219,689.3047,276.03906,633.91406,287.1172,523.1328,242.80469,401.27344,242.80469,279.41406,242.80469,157.55469,231.72656,24.617188,220.64844,667.14844,253.88281
78,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
79,698.4297,231.83594,643.1953,198.69531,687.3828,276.02344,632.14844,287.0703,521.6797,242.88281,400.16406,242.88281,278.64844,242.88281,157.13281,231.83594,24.570312,220.78906,665.28906,253.92969
80,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
81,697.3828,231.72656,641.9922,198.49219,686.3047,276.03906,641.9922,287.1172,520.1328,242.80469,398.27344,242.80469,287.4922,242.80469,154.55469,231.72656,21.617188,220.64844,664.14844,253.88281
82,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
83,700.4531,220.35938,645.2969,198.29688,689.4219,275.51562,634.2656,286.54688,523.9531,253.45312,402.60938,242.42188,281.26562,242.42188,159.92188,231.39062,27.546875,220.35938,667.3594,253.45312
84,699.3594,231.17188,643.8906,197.89062,688.2656,275.54688,632.7969,286.64062,521.8594,253.35938,399.82812,242.26562,277.79688,242.26562,155.76562,231.17188,22.640625,220.07812,666.0781,253.35938
85,700.3828,231.72656,644.9922,198.49219,689.3047,276.03906,633.91406,287.1172,523.1328,253.88281,401.27344,242.80469,279.41406,242.80469,157.55469,231.72656,24.617188,220.64844,656.0703,253.88281
86,700.4297,220.78906,645.1953,198.69531,689.3828,264.97656,634.14844,287.0703,523.6797,253.92969,402.16406,242.88281,280.64844,242.88281,159.13281,231.83594,26.570312,220.78906,656.2422,253.92969
87,700.4297,220.78906,645.1953,198.69531,689.3828,276.02344,634.14844,287.0703,523.6797,242.88281,402.16406,242.88281,280.64844,242.88281,159.13281,231.83594,26.570312,220.78906,656.2422,253.92969
88,700.3828,231.72656,644.9922,198.49219,689.3047,276.03906,633.91406,287.1172,523.1328,242.80469,401.27344,242.80469,279.41406,242.80469,157.55469,231.72656,24.617188,220.64844,656.0703,253.88281
89,699.4531,220.35938,644.2969,198.29688,688.4219,275.51562,633.2656,286.54688,522.9531,253.45312,401.60938,242.42188,280.26562,242.42188,158.92188,231.39062,26.546875,220.35938,666.3594,253.45312
90,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
91,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,242.80469,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
92,699.40625,231.28125,644.09375,198.09375,688.34375,275.53125,633.03125,286.59375,522.40625,253.40625,400.71875,242.34375,279.03125,242.34375,157.34375,231.28125,24.59375,220.21875,666.21875,253.40625
93,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,242.80469,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
94,699.4531,231.39062,644.2969,198.29688,688.4219,275.51562,633.2656,286.54688,522.9531,253.45312,401.60938,242.42188,280.26562,242.42188,158.92188,231.39062,26.546875,220.35938,666.3594,253.45312
95,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
96,697.40625,231.28125,642.09375,198.09375,697.40625,275.53125,642.09375,286.59375,520.40625,242.34375,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
97,698.3594,231.17188,642.8906,197.89062,687.2656,275.54688,631.7969,286.64062,520.8594,242.26562,398.82812,242.26562,276.79688,242.26562,154.76562,231.17188,21.640625,220.07812,665.0781,253.35938
98,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,642.9922,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
99,698.3828,220.64844,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
100,700.40625,231.28125,645.09375,198.09375,689.34375,275.53125,634.03125,286.59375,523.40625,242.34375,401.71875,242.34375,280.03125,242.34375,158.34375,231.28125,25.59375,220.21875,656.15625,253.40625
101,697.4297,231.83594,642.1953,198.69531,697.4297,276.02344,642.1953,287.0703,520.6797,242.88281,399.16406,242.88281,277.64844,242.88281,156.13281,231.83594,23.570312,220.78906,664.28906,253.92969
102,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,242.80469,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,655.0703,253.88281
103,697.40625,231.28125,642.09375,198.09375,697.40625,275.53125,642.09375,286.59375,520.40625,242.34375,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
104,699.52344,232.05469,644.60156,199.10156,688.53906,275.9922,633.6172,286.97656,523.77344,254.02344,402.9453,243.03906,282.1172,243.03906,161.28906,232.05469,18.492188,221.07031,655.58594,254.02344
105,699.3828,231.72656,643.9922,198.49219,688.3047,276.03906,632.91406,287.1172,522.1328,242.80469,400.27344,242.80469,278.41406,242.80469,156.55469,231.72656,23.617188,220.64844,666.14844,253.88281
106,698.4297,231.83594,643.1953,198.69531,687.3828,276.02344,632.14844,287.0703,521.6797,242.88281,400.16406,242.88281,278.64844,242.88281,157.13281,231.83594,24.570312,220.78906,665.28906,253.92969
107,698.3828,220.64844,642.9922,198.49219,687.3047,276.03906,642.9922,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
108,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,253.88281,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
109,697.3828,231.72656,641.9922,198.49219,697.3828,276.03906,641.9922,287.1172,520.1328,242.80469,398.27344,242.80469,276.41406,242.80469,154.55469,231.72656,21.617188,220.64844,664.14844,253.88281
110,698.40625,231.28125,643.09375,198.09375,698.40625,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
111,699.33594,231.61719,643.78906,198.28906,688.22656,276.0547,632.6797,287.16406,521.58594,242.72656,399.3828,242.72656,277.1797,242.72656,154.97656,231.61719,21.664062,220.50781,666.0078,253.83594
112,698.3594,231.17188,642.8906,197.89062,687.2656,275.54688,631.7969,286.64062,520.8594,253.35938,398.82812,242.26562,276.79688,242.26562,154.76562,231.17188,21.640625,220.07812,665.0781,253.35938
113,697.40625,231.28125,642.09375,198.09375,697.40625,275.53125,642.09375,286.59375,520.40625,242.34375,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
114,697.4297,231.83594,642.1953,198.69531,697.4297,276.02344,642.1953,287.0703,520.6797,242.88281,399.16406,242.88281,277.64844,242.88281,156.13281,231.83594,23.570312,220.78906,664.28906,253.92969
115,698.40625,231.28125,643.09375,198.09375,698.40625,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
116,699.3594,231.17188,643.8906,197.89062,688.2656,275.54688,632.7969,286.64062,521.8594,242.26562,399.82812,242.26562,277.79688,242.26562,155.76562,231.17188,22.640625,220.07812,666.0781,253.35938
117,700.40625,231.28125,645.09375,198.09375,689.34375,275.53125,634.03125,286.59375,523.40625,242.34375,401.71875,242.34375,280.03125,242.34375,158.34375,231.28125,25.59375,220.21875,656.15625,253.40625
118,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
119,700.3828,231.72656,644.9922,198.49219,689.3047,276.03906,633.91406,287.1172,523.1328,242.80469,401.27344,242.80469,279.41406,242.80469,157.55469,231.72656,24.617188,220.64844,667.14844,253.88281
120,700.3828,231.72656,644.9922,198.49219,689.3047,276.03906,633.91406,287.1172,523.1328,253.88281,401.27344,242.80469,279.41406,242.80469,157.55469,231.72656,24.617188,220.64844,656.0703,253.88281
121,699.47656,231.94531,644.39844,198.89844,688.46094,276.0078,633.3828,287.02344,523.22656,242.96094,402.0547,242.96094,280.8828,242.96094,159.71094,231.94531,16.507812,220.92969,666.4297,253.97656
122,699.40625,231.28125,644.09375,198.09375,688.34375,275.53125,633.03125,286.59375,522.40625,253.40625,400.71875,242.34375,279.03125,242.34375,157.34375,231.28125,24.59375,220.21875,666.21875,253.40625
123,698.3594,231.17188,642.8906,197.89062,687.2656,275.54688,631.7969,286.64062,520.8594,253.35938,398.82812,242.26562,276.79688,242.26562,154.76562,231.17188,21.640625,220.07812,665.0781,253.35938
124,697.40625,231.28125,642.09375,198.09375,686.34375,275.53125,631.03125,286.59375,520.40625,253.40625,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
125,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
126,700.40625,231.28125,645.09375,198.09375,689.34375,275.53125,634.03125,286.59375,523.40625,242.34375,401.71875,242.34375,280.03125,242.34375,158.34375,231.28125,25.59375,220.21875,656.15625,253.40625
127,700.40625,231.28125,645.09375,198.09375,689.34375,275.53125,634.03125,286.59375,523.40625,253.40625,401.71875,242.34375,280.03125,242.34375,158.34375,231.28125,25.59375,220.21875,656.15625,253.40625
128,698.3828,231.72656,642.9922,198.49219,687.3047,276.03906,631.91406,287.1172,521.1328,242.80469,399.27344,242.80469,277.41406,242.80469,155.55469,231.72656,22.617188,220.64844,665.14844,253.88281
129,700.4531,231.39062,645.2969,198.29688,689.4219,275.51562,634.2656,286.54688,523.9531,253.45312,402.60938,242.42188,281.26562,242.42188,159.92188,231.39062,27.546875,220.35938,667.3594,253.45312
130,701.2422,231.39844,645.3828,197.88281,690.0703,276.08594,634.21094,287.2578,522.4922,242.57031,399.60156,242.57031,276.71094,242.57031,153.82031,231.39844,19.757812,220.22656,656.5547,253.74219
131,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
132,697.40625,231.28125,642.09375,198.09375,697.40625,275.53125,642.09375,286.59375,520.40625,242.34375,398.71875,242.34375,277.03125,242.34375,155.34375,231.28125,22.59375,220.21875,664.21875,253.40625
133,698.40625,231.28125,643.09375,198.09375,687.34375,275.53125,632.03125,286.59375,521.40625,242.34375,399.71875,242.34375,278.03125,242.34375,156.34375,231.28125,23.59375,220.21875,665.21875,253.40625
