,Upper Left Eye x,Upper Left Eye y,Lower Left Eye x,Lower Left Eye y,Upper Right Eye x,Upper Right Eye y,Lower Right Eye x,Lower Right Eye y,SB x,SB y,Upper Tail x,Upper Tail y,Mid-Tail x,Mid-Tail y,Lower Tail x,Lower Tail y,Tail Tip x,Tail Tip y,Head x,Head y
48,608.8906,140.60938,558.7344,130.57812,618.9219,190.76562,568.7656,220.85938,448.39062,210.82812,338.04688,230.89062,237.73438,271.01562,127.390625,281.04688,27.078125,281.04688,588.8281,170.70312
49,608.8906,139.60938,558.7344,129.57812,618.9219,189.76562,568.7656,219.85938,448.39062,209.82812,338.04688,229.89062,237.73438,270.01562,127.390625,280.04688,17.046875,290.07812,588.8281,169.70312
50,616.03906,139.69531,556.1328,129.71094,626.02344,189.61719,576.10156,219.57031,446.3047,209.58594,346.46094,229.55469,236.63281,269.4922,126.80469,279.47656,16.976562,289.46094,586.08594,169.64844
51,615.96094,139.30469,555.8672,129.28906,625.97656,189.38281,565.8828,219.42969,445.6953,209.41406,335.52344,229.44531,235.36719,269.5078,125.19531,279.52344,25.039062,279.52344,585.91406,169.35156
52,608.83594,138.91406,558.60156,128.86719,618.8828,189.14844,568.64844,219.28906,448.08594,209.24219,337.5703,229.33594,237.10156,269.52344,126.58594,279.5703,16.070312,279.5703,588.7422,169.05469
53,615.96094,139.30469,555.8672,129.28906,625.97656,189.38281,565.8828,219.42969,445.6953,209.41406,345.53906,229.44531,235.36719,269.5078,125.19531,279.52344,15.0234375,289.53906,585.91406,169.35156
54,617.0,140.0,557.0,130.0,627.0,190.0,577.0,220.0,447.0,210.0,347.0,230.0,237.0,270.0,127.0,280.0,17.0,290.0,587.0,170.0
55,608.8906,139.60938,558.7344,129.57812,618.9219,189.76562,568.7656,219.85938,448.39062,209.82812,338.04688,229.89062,237.73438,270.01562,127.390625,280.04688,17.046875,290.07812,588.8281,169.70312
56,615.96094,139.30469,555.8672,129.28906,625.97656,189.38281,575.89844,219.42969,445.6953,209.41406,345.53906,229.44531,235.36719,269.5078,125.19531,279.52344,15.0234375,289.53906,585.91406,169.35156
57,607.9297,143.82031,559.2578,134.08594,627.39844,192.49219,568.9922,221.69531,452.1797,211.96094,354.83594,250.89844,257.4922,299.5703,150.41406,309.3047,43.335938,270.3672,588.46094,173.02344
58,610.8125,141.3125,559.0625,132.6875,619.4375,193.0625,567.6875,218.9375,446.9375,210.3125,369.3125,270.6875,308.9375,356.9375,222.6875,434.5625,110.5625,434.5625,584.9375,175.8125
59,611.34375,141.53125,554.03125,125.15625,619.53125,190.65625,570.40625,223.40625,447.59375,207.03125,357.53125,247.96875,267.46875,313.46875,177.40625,378.96875,136.46875,477.21875,586.78125,174.28125
60,617.6406,143.85938,552.2344,125.171875,617.6406,190.57812,570.9219,218.60938,449.45312,209.26562,346.67188,246.64062,262.57812,293.35938,159.79688,340.07812,66.359375,414.82812,589.6094,171.89062
61,616.89844,140.35156,559.0547,130.71094,626.53906,188.55469,568.6953,217.47656,443.3672,207.83594,346.96094,236.75781,250.55469,284.96094,154.14844,323.52344,48.101562,371.72656,587.97656,169.27344
62,617.5078,138.24219,558.72656,128.44531,627.3047,187.22656,568.52344,216.61719,450.96094,206.82031,343.1953,236.21094,255.02344,285.1953,147.25781,314.58594,39.492188,343.97656,588.1172,167.63281
63,617.2344,136.26562,557.7969,126.359375,627.1406,195.70312,567.7031,225.42188,448.82812,205.60938,349.76562,235.32812,250.70312,274.95312,141.73438,304.67188,32.765625,334.39062,587.5156,175.89062
64,617.27344,136.97656,557.9297,127.08594,627.16406,196.32031,567.8203,216.10156,449.1328,206.21094,350.22656,235.88281,251.32031,275.4453,142.52344,305.1172,33.726562,324.89844,587.60156,176.53906
65,617.1172,136.13281,557.39844,126.17969,627.0703,195.85156,567.35156,215.75781,447.91406,205.80469,348.3828,235.66406,248.85156,275.47656,139.36719,295.3828,29.882812,315.28906,587.2578,175.94531
66,617.0781,135.42188,557.2656,125.453125,627.0469,195.23438,567.2344,225.14062,447.60938,205.20312,347.92188,235.10938,248.23438,274.98438,138.57812,294.92188,28.921875,314.85938,587.1719,175.29688
67,616.1172,135.13281,556.39844,125.17969,626.0703,194.85156,576.3047,224.71094,446.91406,204.80469,347.3828,234.66406,247.85156,274.47656,138.36719,294.3828,28.882812,314.28906,586.2578,174.94531
68,617.0781,135.42188,557.2656,125.453125,627.0469,195.23438,567.2344,225.14062,447.60938,205.20312,347.92188,235.10938,248.23438,274.98438,138.57812,294.92188,28.921875,314.85938,587.1719,175.29688
69,615.0781,143.39062,555.2656,133.42188,625.0469,193.23438,575.2031,223.14062,445.60938,203.20312,345.92188,233.10938,246.23438,272.98438,136.57812,292.92188,26.921875,302.89062,585.1719,173.29688
70,616.03906,141.69531,556.1328,131.71094,626.02344,191.61719,576.10156,221.57031,446.3047,211.58594,346.46094,231.55469,246.61719,271.4922,136.78906,291.46094,26.960938,301.4453,586.08594,171.64844
71,615.1172,142.08594,555.39844,132.13281,625.0703,191.85156,575.3047,221.71094,445.91406,201.80469,346.3828,241.61719,246.85156,271.47656,137.36719,291.3828,27.882812,301.33594,585.2578,171.94531
72,616.03906,142.69531,556.1328,132.71094,626.02344,192.61719,576.10156,222.57031,446.3047,212.58594,346.46094,232.55469,246.61719,272.4922,136.78906,292.46094,26.960938,302.4453,586.08594,172.64844
73,616.0,142.0,556.0,132.0,626.0,192.0,576.0,222.0,446.0,212.0,346.0,232.0,246.0,272.0,136.0,292.0,26.0,302.0,586.0,172.0
74,616.03906,141.69531,556.1328,131.71094,626.02344,191.61719,576.10156,221.57031,446.3047,211.58594,346.46094,231.55469,246.61719,271.4922,136.78906,291.46094,26.960938,301.4453,586.08594,171.64844
75,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,241.0,236.0,271.0,136.0,291.0,26.0,301.0,586.0,171.0
76,617.0,142.0,557.0,132.0,627.0,192.0,567.0,222.0,447.0,212.0,347.0,242.0,237.0,272.0,137.0,292.0,17.0,292.0,587.0,172.0
77,615.1172,141.08594,555.39844,131.13281,625.0703,190.85156,575.3047,220.71094,445.91406,210.75781,346.3828,240.61719,246.85156,270.47656,137.36719,290.3828,27.882812,300.33594,585.2578,170.94531
78,616.96094,142.30469,556.8672,132.28906,626.97656,192.38281,576.89844,222.42969,446.6953,202.39844,346.53906,232.44531,246.38281,272.5078,136.21094,292.53906,26.039062,302.5547,586.91406,172.35156
79,615.96094,142.30469,555.8672,132.28906,625.97656,192.38281,575.89844,222.42969,445.6953,202.39844,345.53906,232.44531,245.38281,272.5078,135.21094,292.53906,25.039062,302.5547,585.91406,172.35156
80,616.1172,141.08594,556.39844,131.13281,626.0703,190.85156,576.3047,220.71094,446.91406,210.75781,347.3828,240.61719,237.89844,270.47656,138.36719,290.3828,18.929688,300.33594,586.2578,170.94531
81,616.0,141.0,556.0,131.0,626.0,191.0,566.0,221.0,446.0,211.0,346.0,241.0,236.0,271.0,136.0,291.0,26.0,301.0,586.0,171.0
82,615.03906,141.69531,555.1328,131.71094,625.02344,191.61719,575.10156,221.57031,445.3047,211.58594,345.46094,231.55469,245.61719,271.4922,135.78906,291.46094,25.960938,301.4453,585.08594,171.64844
83,616.0,142.0,556.0,132.0,626.0,192.0,576.0,222.0,446.0,202.0,346.0,232.0,246.0,272.0,136.0,292.0,26.0,302.0,586.0,172.0
84,615.96094,142.30469,555.8672,132.28906,625.97656,192.38281,575.89844,222.42969,445.6953,202.39844,345.53906,232.44531,245.38281,272.5078,135.21094,292.53906,25.039062,292.53906,585.91406,172.35156
85,616.15625,140.78125,556.53125,130.84375,626.09375,190.46875,576.40625,220.28125,447.21875,210.34375,347.84375,240.15625,238.53125,269.96875,129.21875,289.84375,19.90625,289.84375,586.34375,170.59375
86,613.27344,140.86719,553.9297,130.97656,623.16406,190.32031,573.71094,219.99219,445.1328,210.10156,346.22656,239.77344,237.42969,269.4453,138.52344,289.22656,19.835938,299.1172,583.60156,170.53906
87,615.15625,140.78125,555.53125,130.84375,625.09375,190.46875,575.40625,220.28125,446.21875,210.34375,346.84375,240.15625,237.53125,269.96875,138.15625,289.84375,18.90625,299.78125,585.34375,170.59375
88,615.96094,141.30469,555.8672,131.28906,625.97656,191.38281,575.89844,221.42969,445.6953,211.41406,345.53906,231.44531,245.38281,271.5078,135.21094,291.53906,25.039062,291.53906,585.91406,171.35156
89,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,241.0,246.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
90,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,246.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
91,615.96094,141.30469,555.8672,131.28906,625.97656,191.38281,575.89844,221.42969,445.6953,211.41406,345.53906,231.44531,245.38281,271.5078,135.21094,291.53906,25.039062,291.53906,585.91406,171.35156
92,615.1172,141.08594,555.39844,131.13281,625.0703,190.85156,575.3047,220.71094,445.91406,210.75781,346.3828,240.61719,246.85156,270.47656,137.36719,290.3828,27.882812,300.33594,585.2578,170.94531
93,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,240.53906,246.61719,270.4922,136.78906,290.46094,26.960938,290.46094,586.08594,170.64844
94,615.96094,141.30469,555.8672,131.28906,625.97656,191.38281,575.89844,221.42969,445.6953,211.41406,345.53906,241.46094,245.38281,271.5078,135.21094,291.53906,25.039062,291.53906,585.91406,171.35156
95,616.96094,141.30469,556.8672,131.28906,626.97656,191.38281,566.8828,221.42969,446.6953,211.41406,346.53906,231.44531,246.38281,271.5078,136.21094,291.53906,26.039062,291.53906,586.91406,171.35156
96,615.96094,141.30469,555.8672,131.28906,625.97656,191.38281,575.89844,221.42969,445.6953,201.39844,345.53906,231.44531,245.38281,271.5078,135.21094,291.53906,25.039062,291.53906,585.91406,171.35156
97,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,240.53906,246.61719,270.4922,136.78906,290.46094,26.960938,290.46094,586.08594,170.64844
98,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,241.0,236.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
99,615.96094,141.30469,555.8672,131.28906,625.97656,191.38281,575.89844,221.42969,445.6953,211.41406,345.53906,241.46094,235.36719,271.5078,135.21094,291.53906,25.039062,291.53906,585.91406,171.35156
100,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,241.0,236.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
101,616.96094,141.30469,556.8672,131.28906,626.97656,191.38281,566.8828,221.42969,446.6953,211.41406,346.53906,231.44531,236.36719,271.5078,136.21094,281.52344,16.023438,291.53906,586.91406,171.35156
102,615.0781,140.39062,555.2656,130.42188,625.0469,190.23438,575.2031,220.14062,445.60938,210.17188,345.92188,240.07812,236.26562,269.98438,136.57812,289.92188,16.953125,289.92188,585.1719,170.29688
103,616.1172,140.08594,556.39844,130.13281,626.0703,189.85156,566.35156,219.71094,446.91406,209.75781,337.4297,239.61719,237.89844,269.47656,128.41406,289.3828,18.929688,289.3828,586.2578,169.94531
104,616.96094,141.30469,556.8672,131.28906,626.97656,191.38281,566.8828,221.42969,446.6953,211.41406,346.53906,231.44531,246.38281,271.5078,136.21094,291.53906,26.039062,291.53906,586.91406,171.35156
105,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,246.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
106,616.03906,141.69531,556.1328,131.71094,626.02344,191.61719,576.10156,221.57031,446.3047,211.58594,346.46094,231.55469,236.63281,271.4922,136.78906,291.46094,16.976562,291.46094,586.08594,171.64844
107,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,240.53906,236.63281,270.4922,136.78906,290.46094,16.976562,290.46094,586.08594,170.64844
108,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,241.0,236.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
109,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,241.0,236.0,271.0,136.0,291.0,16.0,291.0,586.0,171.0
110,615.96094,141.30469,555.8672,131.28906,625.97656,191.38281,575.89844,221.42969,445.6953,211.41406,345.53906,231.44531,235.36719,271.5078,135.21094,291.53906,25.039062,291.53906,585.91406,171.35156
111,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,240.53906,236.63281,270.4922,136.78906,290.46094,16.976562,290.46094,586.08594,170.64844
112,615.0781,140.39062,555.2656,130.42188,625.0469,190.23438,575.2031,220.14062,445.60938,210.17188,345.92188,240.07812,236.26562,269.98438,136.57812,289.92188,16.953125,289.92188,585.1719,170.29688
113,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,236.0,271.0,136.0,291.0,26.0,291.0,586.0,171.0
114,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,240.53906,236.63281,270.4922,136.78906,290.46094,16.976562,290.46094,586.08594,170.64844
115,616.0,140.0,556.0,130.0,626.0,190.0,576.0,220.0,446.0,210.0,346.0,240.0,236.0,270.0,136.0,290.0,26.0,290.0,586.0,170.0
116,616.0,140.0,556.0,130.0,626.0,190.0,576.0,220.0,446.0,210.0,346.0,240.0,236.0,270.0,136.0,290.0,16.0,290.0,586.0,170.0
117,616.0,140.0,556.0,130.0,626.0,190.0,576.0,220.0,446.0,210.0,346.0,240.0,236.0,270.0,136.0,290.0,26.0,290.0,586.0,170.0
118,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,236.0,271.0,136.0,281.0,16.0,291.0,586.0,171.0
119,618.0,141.0,558.0,131.0,628.0,191.0,568.0,221.0,448.0,211.0,348.0,231.0,238.0,271.0,138.0,281.0,18.0,291.0,588.0,171.0
120,616.0,140.0,556.0,130.0,626.0,190.0,576.0,220.0,446.0,210.0,346.0,240.0,236.0,270.0,136.0,280.0,16.0,290.0,586.0,170.0
121,616.0,140.0,556.0,130.0,626.0,190.0,576.0,220.0,446.0,210.0,346.0,240.0,236.0,270.0,136.0,280.0,16.0,290.0,586.0,170.0
122,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,230.55469,236.63281,270.4922,136.78906,280.47656,16.976562,290.46094,586.08594,170.64844
123,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,236.0,271.0,136.0,281.0,26.0,291.0,586.0,171.0
124,617.03906,140.69531,557.1328,130.71094,627.02344,190.61719,567.1172,220.57031,447.3047,210.58594,347.46094,240.53906,237.63281,270.4922,137.78906,280.47656,17.976562,290.46094,587.08594,170.64844
125,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,230.55469,236.63281,270.4922,126.80469,280.47656,16.976562,290.46094,586.08594,170.64844
126,616.9219,139.60938,556.7344,129.57812,626.9531,189.76562,566.7656,219.85938,446.39062,209.82812,336.04688,229.89062,235.73438,270.01562,125.390625,280.04688,15.046875,290.07812,586.8281,169.70312
127,616.0,140.0,556.0,130.0,626.0,190.0,576.0,220.0,446.0,210.0,346.0,240.0,236.0,270.0,136.0,280.0,16.0,290.0,586.0,170.0
128,615.15625,139.78125,555.53125,129.84375,625.09375,189.46875,565.46875,219.28125,446.21875,209.34375,346.84375,239.15625,237.53125,268.96875,128.21875,288.84375,18.90625,288.84375,585.34375,169.59375
129,616.03906,140.69531,556.1328,130.71094,626.02344,190.61719,576.10156,220.57031,446.3047,210.58594,346.46094,230.55469,236.63281,270.4922,136.78906,280.47656,16.976562,290.46094,586.08594,170.64844
130,613.2344,139.17188,553.7969,129.26562,623.1406,188.70312,573.6094,218.42188,444.82812,208.51562,345.76562,238.23438,236.79688,267.95312,127.828125,287.76562,18.859375,287.76562,583.5156,168.89062
131,617.1172,140.08594,557.39844,130.13281,627.0703,189.85156,567.35156,219.71094,447.91406,209.75781,338.4297,239.61719,238.89844,269.47656,129.41406,279.4297,19.929688,289.3828,587.2578,169.94531
132,616.0781,140.39062,556.2656,130.42188,626.0469,190.23438,566.2344,220.14062,446.60938,210.17188,346.92188,240.07812,237.26562,269.98438,127.609375,279.95312,17.953125,289.92188,586.1719,170.29688
133,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,236.0,271.0,136.0,281.0,16.0,291.0,586.0,171.0
134,616.0,141.0,556.0,131.0,626.0,191.0,576.0,221.0,446.0,211.0,346.0,231.0,236.0,271.0,136.0,281.0,26.0,291.0,586.0,171.0
135,616.03906,139.69531,556.1328,129.71094,626.02344,189.61719,566.1172,219.57031,446.3047,209.58594,346.46094,239.53906,236.63281,269.4922,136.78906,279.47656,16.976562,289.46094,586.08594,169.64844
136,614.15625,139.78125,554.53125,129.84375,624.09375,189.46875,574.40625,219.28125,445.21875,209.34375,345.84375,239.15625,236.53125,268.96875,127.21875,288.84375,17.90625,288.84375,584.34375,169.59375
137,616.9219,139.60938,556.7344,129.57812,626.9531,189.76562,566.7656,219.85938,446.39062,209.82812,346.07812,239.92188,235.73438,270.01562,135.42188,280.04688,25.078125,290.07812,586.8281,169.70312
138,615.96094,140.30469,555.8672,130.28906,625.97656,190.38281,575.89844,220.42969,445.6953,210.41406,345.53906,230.44531,235.36719,270.5078,135.21094,280.52344,25.039062,290.53906,585.91406,170.35156
139,616.96094,140.30469,556.8672,130.28906,626.97656,190.38281,566.8828,220.42969,446.6953,210.41406,346.53906,230.44531,236.36719,270.5078,136.21094,280.52344,16.023438,290.53906,586.91406,170.35156
140,616.03906,139.69531,556.1328,129.71094,626.02344,189.61719,566.1172,219.57031,446.3047,209.58594,346.46094,239.53906,236.63281,269.4922,136.78906,279.47656,16.976562,289.46094,586.08594,169.64844
