,Upper Left Eye x,Upper Left Eye y,Lower Left Eye x,Lower Left Eye y,Upper Right Eye x,Upper Right Eye y,Lower Right Eye x,Lower Right Eye y,SB x,SB y,Upper Tail x,Upper Tail y,Mid-Tail x,Mid-Tail y,Lower Tail x,Lower Tail y,Tail Tip x,Tail Tip y,Head x,Head y
52,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,287.35156,275.2422,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
53,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
54,712.4219,286.73438,656.6406,253.26562,712.4219,353.67188,645.4844,342.51562,545.0781,297.89062,400.04688,286.73438,277.32812,264.42188,143.45312,242.10938,9.578125,219.79688,678.9531,309.04688
55,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
56,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
57,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
58,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
59,703.125,298.125,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
60,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
61,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,276.1172,264.0078,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
62,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
63,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
64,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
65,701.1953,287.3047,656.3828,253.69531,712.39844,343.3203,645.1797,343.3203,544.35156,298.5078,398.71094,276.10156,275.47656,264.89844,141.03906,242.49219,6.6015625,220.08594,678.78906,309.71094
66,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
67,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
68,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
69,703.125,298.125,658.125,253.125,714.375,343.125,646.875,354.375,534.375,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
70,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,275.625,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
71,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,151.875,241.875,5.625,219.375,680.625,309.375
72,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,287.35156,275.2422,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
73,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
74,712.3906,286.82812,656.2969,253.17188,712.3906,342.92188,656.2969,354.14062,544.1094,298.04688,398.26562,275.60938,263.64062,264.39062,140.23438,241.95312,5.609375,219.51562,678.7344,309.26562
75,701.1719,286.82812,656.2969,253.17188,712.3906,354.14062,645.0781,342.92188,544.1094,298.04688,398.26562,275.60938,263.64062,264.39062,140.23438,241.95312,5.609375,219.51562,678.7344,309.26562
76,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
77,703.125,298.125,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
78,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,657.21094,343.52344,544.8672,298.58594,398.8203,287.35156,264.0078,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
79,703.125,298.125,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
80,702.14844,298.58594,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,276.1172,264.0078,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
81,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
82,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
83,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
84,702.2422,287.2578,657.5547,253.74219,713.41406,343.1172,646.3828,343.1172,545.83594,298.4297,400.60156,287.2578,266.53906,264.91406,143.64844,242.57031,9.5859375,220.22656,679.89844,309.60156
85,702.2656,286.73438,657.6406,253.26562,713.4219,342.51562,646.4844,342.51562,534.9219,297.89062,401.04688,286.73438,267.17188,264.42188,144.45312,242.10938,10.578125,219.79688,679.9531,309.04688
86,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
87,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,275.625,264.375,264.375,151.875,241.875,5.625,219.375,680.625,309.375
88,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,534.375,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
89,703.125,298.125,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
90,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
91,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
92,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
93,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,264.375,264.375,129.375,241.875,5.625,219.375,680.625,309.375
94,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
95,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,275.625,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
96,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
97,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,287.35156,275.2422,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
98,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
99,703.14844,287.35156,658.21094,253.64844,714.3828,343.52344,646.97656,343.52344,545.8672,298.58594,399.8203,287.35156,265.0078,264.8828,141.42969,242.41406,6.6171875,219.94531,680.6797,309.8203
100,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
101,702.14844,287.35156,657.21094,253.64844,713.3828,354.7578,645.97656,343.52344,533.6328,298.58594,398.8203,287.35156,264.0078,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
102,703.125,298.125,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
103,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
104,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
105,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,275.625,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
106,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
107,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
108,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
109,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
110,703.125,298.125,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
111,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,208.125,680.625,309.375
112,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
113,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,287.35156,275.2422,264.8828,151.66406,242.41406,5.6171875,219.94531,679.6797,309.8203
114,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
115,702.1719,286.82812,657.2969,253.17188,713.3906,342.92188,646.0781,342.92188,545.1094,298.04688,399.26562,286.82812,275.85938,264.39062,141.23438,241.95312,6.609375,219.51562,679.7344,309.26562
116,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
117,700.1953,298.5078,655.3828,253.69531,711.39844,343.3203,655.3828,343.3203,543.35156,298.5078,397.71094,287.3047,263.27344,264.89844,140.03906,242.49219,5.6015625,208.88281,677.78906,309.71094
118,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,151.875,241.875,5.625,219.375,680.625,309.375
119,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
120,702.21875,286.78125,657.46875,253.21875,713.40625,342.71875,646.28125,353.90625,545.59375,297.96875,400.15625,275.59375,277.09375,264.40625,142.84375,242.03125,8.59375,208.46875,679.84375,309.15625
121,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
122,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
123,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,275.625,264.375,151.875,241.875,5.625,208.125,680.625,309.375
124,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,208.125,680.625,309.375
125,703.14844,287.35156,658.21094,253.64844,714.3828,354.7578,646.97656,343.52344,545.8672,298.58594,399.8203,287.35156,276.2422,264.8828,141.42969,242.41406,6.6171875,219.94531,680.6797,309.8203
126,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
127,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
128,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
129,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
130,703.125,298.125,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
131,702.14844,287.35156,657.21094,253.64844,713.3828,354.7578,645.97656,343.52344,544.8672,298.58594,398.8203,287.35156,264.0078,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
132,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
133,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
134,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
135,702.2422,287.2578,657.5547,253.74219,713.41406,343.1172,646.3828,343.1172,534.66406,298.4297,400.60156,287.2578,266.53906,264.91406,143.64844,242.57031,9.5859375,220.22656,679.89844,309.60156
136,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
137,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
138,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,208.125,680.625,309.375
139,702.2422,287.2578,657.5547,253.74219,713.41406,343.1172,646.3828,343.1172,534.66406,298.4297,400.60156,287.2578,277.71094,264.91406,143.64844,242.57031,9.5859375,220.22656,679.89844,309.60156
140,703.125,298.125,658.125,253.125,714.375,343.125,646.875,354.375,534.375,298.125,399.375,286.875,264.375,264.375,151.875,241.875,5.625,219.375,680.625,309.375
141,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,275.625,275.625,264.375,151.875,241.875,5.625,219.375,680.625,309.375
142,703.125,286.875,658.125,253.125,714.375,343.125,646.875,354.375,534.375,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,208.125,680.625,309.375
143,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,275.625,275.625,264.375,151.875,241.875,5.625,208.125,680.625,309.375
144,702.14844,287.35156,657.21094,253.64844,713.3828,343.52344,645.97656,343.52344,544.8672,298.58594,398.8203,276.1172,264.0078,264.8828,140.42969,242.41406,5.6171875,219.94531,679.6797,309.8203
145,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,545.625,298.125,399.375,286.875,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
146,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,545.625,298.125,399.375,286.875,275.625,264.375,140.625,241.875,5.625,219.375,680.625,309.375
147,703.125,286.875,658.125,253.125,714.375,354.375,646.875,343.125,534.375,298.125,399.375,286.875,275.625,264.375,151.875,241.875,5.625,208.125,680.625,309.375
148,703.125,286.875,658.125,253.125,714.375,343.125,646.875,343.125,534.375,298.125,399.375,275.625,264.375,264.375,140.625,241.875,5.625,219.375,680.625,309.375
149,702.33594,287.16406,657.89844,253.83594,713.4453,353.8203,646.78906,353.8203,535.6953,298.27344,402.3828,287.16406,269.0703,264.9453,146.86719,242.72656,13.5546875,220.50781,680.1172,309.3828
150,711.39844,287.3047,655.3828,253.69531,711.39844,343.3203,644.1797,343.3203,543.35156,298.5078,397.71094,287.3047,263.27344,264.89844,151.24219,242.49219,5.6015625,208.88281,677.78906,309.71094
151,703.14844,287.35156,658.21094,253.64844,714.3828,354.7578,646.97656,343.52344,545.8672,298.58594,399.8203,287.35156,276.2422,264.8828,141.42969,242.41406,6.6171875,219.94531,680.6797,309.8203
