scorer,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200
8,615.03906,135.69531,0.99133694,555.1328,125.71094,0.9919887,625.02344,185.61719,0.9912169,575.10156,215.57031,0.98559624,445.3047,205.58594,0.9976575,335.47656,235.53906,0.98281133,235.63281,265.4922,0.99360895,125.80469,275.47656,0.99318457,15.9765625,275.47656,0.9900208,585.08594,165.64844,1.0
9,614.1172,136.08594,0.99348,554.39844,126.13281,0.9916163,624.0703,185.85156,0.99015474,574.3047,215.71094,0.9884405,444.91406,205.75781,0.99618655,345.3828,235.61719,0.981209,235.89844,265.47656,0.9937478,126.41406,275.4297,0.9917181,16.929688,275.4297,0.98267764,584.2578,165.94531,0.99196714
10,618.8828,135.91406,0.97923017,558.60156,125.86719,0.987272,618.8828,186.14844,0.9810531,568.64844,216.28906,0.9871736,448.08594,206.24219,0.9948061,337.5703,236.38281,0.97439784,237.10156,266.52344,0.9942003,126.58594,276.5703,0.9896915,16.070312,276.5703,0.98103493,588.7422,166.05469,1.0
11,614.15625,136.78125,0.9900508,554.53125,126.84375,0.9821388,624.09375,186.46875,0.993133,574.40625,216.28125,0.9842278,445.21875,206.34375,0.9942764,335.90625,236.15625,0.9761109,236.53125,265.96875,0.9933041,127.21875,275.90625,0.9891108,17.90625,285.84375,0.98043525,584.34375,166.59375,0.9965414
12,618.8828,136.91406,0.98045695,558.60156,126.86719,0.9918601,618.8828,187.14844,0.9856774,568.64844,217.28906,0.98780054,448.08594,207.24219,0.9901475,337.5703,227.33594,0.98769677,237.10156,267.52344,0.9885887,126.58594,277.5703,0.9946205,16.070312,277.5703,0.9868811,588.7422,167.05469,1.0
13,616.9219,135.60938,0.9849562,556.7344,125.578125,0.999844,626.9531,185.76562,0.9819846,576.7969,215.85938,0.9893925,446.39062,205.82812,0.9922573,346.07812,235.92188,0.98058623,235.73438,266.01562,0.9900072,125.390625,276.04688,0.98727673,15.046875,276.04688,0.98763317,586.8281,165.70312,1.0
14,618.84375,135.21875,0.97766626,558.46875,125.15625,0.99335366,618.84375,185.53125,0.98007965,568.53125,215.71875,0.9840809,447.78125,205.65625,0.9960306,337.09375,235.84375,0.9791077,236.46875,266.03125,0.994641,125.78125,276.09375,0.98989624,15.09375,276.09375,0.9838395,588.65625,165.40625,1.0
15,617.8828,135.91406,0.98282355,557.60156,125.86719,0.9944956,627.9297,186.14844,0.9786367,567.64844,216.28906,0.98367083,447.08594,206.24219,0.9963539,336.5703,236.38281,0.9776252,236.10156,266.52344,0.99462634,125.58594,276.5703,0.9882054,15.0703125,286.6172,0.9790877,587.7422,166.05469,1.0
16,615.0,136.0,0.99127984,555.0,126.0,0.9928612,625.0,186.0,0.99035317,575.0,216.0,0.9836262,445.0,206.0,0.99545974,345.0,236.0,0.9800584,235.0,266.0,0.9933074,125.0,276.0,0.98918283,15.0,286.0,0.9795952,585.0,166.0,1.0
17,614.1953,135.47656,0.99201214,554.66406,125.55469,0.9915955,624.1172,185.08594,0.99160504,574.5078,214.85156,0.9813646,445.52344,204.92969,0.99766976,336.3828,234.69531,0.98702234,237.16406,264.46094,0.9915891,128.02344,274.3828,0.9884986,18.882812,284.3047,0.97943056,584.4297,165.24219,0.98939633
18,617.8828,135.91406,0.98444784,557.60156,125.86719,0.9943984,617.8828,186.14844,0.9780297,567.64844,216.28906,0.9877361,447.08594,206.24219,0.99574316,336.5703,226.33594,0.97385937,236.10156,266.52344,0.99086636,125.58594,276.5703,0.99169797,15.0703125,276.5703,0.9917829,587.7422,166.05469,1.0
19,615.96094,135.30469,0.9922215,555.8672,125.28906,0.9987928,625.97656,185.38281,0.98627675,575.89844,215.42969,0.9824614,445.6953,205.41406,0.9949282,345.53906,235.46094,0.9847368,235.36719,265.5078,0.9919884,125.19531,275.52344,0.9878233,15.0234375,275.52344,0.99047107,585.91406,165.35156,1.0
20,618.84375,136.21875,0.9789895,558.46875,126.15625,0.9901742,618.84375,186.53125,0.9854039,568.53125,216.71875,0.9903601,447.78125,206.65625,0.9956311,337.09375,236.84375,0.9763854,236.46875,267.03125,0.98852575,125.78125,277.09375,0.991479,15.09375,277.09375,0.9923044,588.65625,166.40625,1.0
21,618.84375,136.21875,0.97859627,558.46875,126.15625,0.9943064,618.84375,186.53125,0.98361033,568.53125,216.71875,0.9899205,447.78125,206.65625,0.99149334,337.09375,226.78125,0.9819922,236.46875,267.03125,0.9904747,125.78125,277.09375,0.9977247,15.09375,277.09375,0.9901257,588.65625,166.40625,1.0
22,615.1172,136.08594,0.9922353,555.39844,126.13281,0.99291587,625.0703,185.85156,0.99310386,575.3047,215.71094,0.9835243,445.91406,205.75781,0.99732375,336.4297,235.61719,0.97814345,236.89844,265.47656,0.9935513,127.41406,275.4297,0.9921927,17.929688,275.4297,0.99167097,585.2578,165.94531,1.0
23,613.15625,135.78125,0.99148977,553.53125,125.84375,0.986727,623.09375,185.46875,0.9965891,573.40625,215.28125,0.9838096,444.21875,205.34375,0.9968668,344.84375,235.15625,0.98363173,235.53125,264.96875,0.9935578,126.21875,274.90625,0.992307,16.90625,274.90625,0.9880007,583.34375,165.59375,0.98839706
24,616.96094,135.30469,0.9900272,556.8672,125.28906,0.99848056,626.97656,185.38281,0.98096466,566.8828,215.42969,0.9809018,446.6953,205.41406,0.99749786,346.53906,235.46094,0.973402,236.36719,265.5078,0.99206394,126.19531,275.52344,0.9893729,16.023438,275.52344,0.9943953,586.91406,165.35156,1.0
25,615.96094,135.30469,0.9950264,555.8672,125.28906,0.9950217,625.97656,185.38281,0.98941314,575.89844,215.42969,0.9955872,445.6953,205.41406,0.99305606,345.53906,235.46094,0.98373854,235.36719,265.5078,0.9926898,125.19531,275.52344,0.9945352,15.0234375,275.52344,0.982724,585.91406,165.35156,0.99624395
26,617.1172,135.08594,0.988701,557.39844,125.13281,1.0,627.0703,184.85156,0.9760226,567.35156,214.71094,0.9779638,447.91406,204.75781,0.99575156,338.4297,234.61719,0.9861383,238.89844,264.47656,0.98790485,129.41406,274.4297,0.9927506,19.929688,274.4297,1.0,587.2578,164.94531,1.0
27,616.03906,135.69531,0.9845376,556.1328,125.71094,0.9913377,626.02344,185.61719,0.9874652,576.10156,215.57031,0.99854726,446.3047,205.58594,0.9779489,346.46094,235.53906,0.985667,236.63281,265.4922,0.9922756,126.80469,275.47656,0.99339455,16.976562,275.47656,0.99398977,586.08594,165.64844,1.0
28,617.9219,136.60938,0.98627526,557.7344,126.578125,0.99506485,617.9219,186.76562,0.98217535,567.7656,216.85938,0.9852398,447.39062,206.82812,0.99041796,337.04688,226.89062,0.97276694,236.73438,267.01562,0.9923081,126.390625,277.04688,0.9909225,16.046875,277.04688,0.9856574,587.8281,166.70312,1.0
29,615.96094,136.30469,0.98843044,555.8672,126.28906,0.990779,625.97656,186.38281,0.9821053,575.89844,216.42969,0.9932846,445.6953,206.41406,0.9816839,345.53906,236.46094,0.97733164,235.36719,266.5078,0.9906425,125.19531,276.52344,0.99479896,15.0234375,276.52344,0.9791122,585.91406,166.35156,1.0
30,617.8828,135.91406,0.98383814,557.60156,125.86719,0.99073666,627.9297,186.14844,0.9776462,567.64844,216.28906,0.9837672,447.08594,206.24219,0.9938695,336.5703,226.33594,0.9718255,236.10156,266.52344,0.98994994,125.58594,276.5703,0.9936113,15.0703125,276.5703,0.9838435,587.7422,166.05469,1.0
31,615.1953,135.47656,0.9927902,555.66406,125.55469,0.9959507,625.1172,185.08594,0.9889029,575.5078,214.85156,0.9788571,446.52344,204.92969,0.9976593,337.3828,234.69531,0.987994,238.16406,264.46094,0.9876901,129.02344,274.3828,0.9949374,19.882812,274.3828,1.0,585.4297,165.24219,0.99898905
32,616.9219,135.60938,0.9885413,556.7344,125.578125,0.99975276,626.9531,185.76562,0.98042536,576.7969,215.85938,0.9896913,446.39062,205.82812,0.98880464,346.07812,235.92188,0.97741824,235.73438,266.01562,0.9897159,125.390625,276.04688,0.99440277,15.046875,276.04688,0.9883962,586.8281,165.70312,1.0
33,617.9219,135.60938,0.98266506,557.7344,125.578125,0.9960917,627.9531,185.76562,0.97585034,567.7656,215.85938,0.9846878,447.39062,205.82812,0.99544674,337.04688,235.92188,0.98028046,236.73438,266.01562,0.99425113,126.390625,276.04688,0.989852,16.046875,276.04688,0.9854853,587.8281,165.70312,1.0
34,618.84375,136.21875,0.9797308,558.46875,126.15625,0.9944802,618.84375,186.53125,0.98205703,568.53125,216.71875,0.98890084,447.78125,206.65625,0.9943917,337.09375,226.78125,0.9807192,236.46875,256.96875,0.99239916,125.78125,277.09375,0.99729866,15.09375,277.09375,0.98884755,588.65625,166.40625,1.0
35,614.15625,135.78125,0.9938361,554.53125,125.84375,0.9871653,624.09375,185.46875,0.9925555,574.40625,215.28125,0.9826994,445.21875,205.34375,0.99552786,345.84375,235.15625,0.97936594,236.53125,264.96875,0.99250597,127.21875,274.90625,0.99523246,17.90625,274.90625,0.9961789,584.34375,165.59375,0.98998415
36,617.8828,135.91406,0.9875391,557.60156,125.86719,0.9963047,627.9297,186.14844,0.97310007,567.64844,216.28906,0.9837723,447.08594,206.24219,0.9962856,336.5703,226.33594,0.9737539,236.10156,266.52344,0.988489,125.58594,276.5703,0.99341005,15.0703125,276.5703,0.98470676,587.7422,166.05469,1.0
37,612.2344,135.17188,0.99572563,552.7969,125.265625,0.9875477,622.1406,184.70312,0.9944038,572.6094,214.42188,0.9889441,443.82812,204.51562,0.997805,344.76562,234.23438,0.9904282,235.79688,263.95312,0.9974897,126.828125,273.85938,0.9983518,17.859375,273.85938,0.99332124,592.4219,164.89062,0.97740245
38,616.9219,135.60938,0.989079,556.7344,125.578125,0.9989147,626.9531,185.76562,0.981599,576.7969,215.85938,0.98717,446.39062,205.82812,0.9906288,346.07812,235.92188,0.97904277,235.73438,266.01562,0.9910214,125.390625,276.04688,0.9928389,15.046875,276.04688,0.98939455,586.8281,165.70312,1.0
39,618.84375,135.21875,0.97723734,558.46875,125.15625,0.9876952,618.84375,185.53125,0.9817212,568.53125,215.71875,0.9876816,447.78125,205.65625,0.99349964,337.09375,235.84375,0.976429,236.46875,266.03125,0.99207884,125.78125,276.09375,0.9895663,15.09375,276.09375,0.98873425,588.65625,165.40625,1.0
40,615.96094,136.30469,0.9928128,555.8672,126.28906,0.9890732,625.97656,186.38281,0.9851687,575.89844,216.42969,0.984263,445.6953,206.41406,0.99007785,345.53906,226.44531,0.9836059,235.36719,266.5078,0.993599,125.19531,276.52344,0.9946093,15.0234375,276.52344,0.99211556,585.91406,166.35156,1.0
41,615.96094,135.30469,0.993768,555.8672,125.28906,0.9952827,625.97656,185.38281,0.98721766,575.89844,215.42969,0.9790826,445.6953,205.41406,0.99748236,335.52344,235.46094,0.98181593,235.36719,265.5078,0.99075603,125.19531,275.52344,0.9923932,15.0234375,275.52344,0.9929909,585.91406,165.35156,1.0
42,616.0,136.0,0.99087304,556.0,126.0,0.9934848,626.0,186.0,0.987303,576.0,216.0,0.97974235,446.0,206.0,0.99555707,336.0,226.0,0.9741135,236.0,266.0,0.9959402,126.0,276.0,0.9978976,16.0,276.0,0.99423575,586.0,166.0,1.0
43,616.0,136.0,0.9924648,556.0,126.0,0.9942118,626.0,186.0,0.9874885,576.0,216.0,0.9857725,446.0,206.0,0.99352616,346.0,236.0,0.9753904,236.0,266.0,0.9950251,126.0,276.0,0.99059516,16.0,276.0,0.98981684,586.0,166.0,1.0
44,616.0,136.0,0.9914734,556.0,126.0,0.9942205,626.0,186.0,0.9864954,576.0,216.0,0.98863006,446.0,206.0,0.99348396,336.0,236.0,0.9783484,236.0,266.0,0.99467385,126.0,276.0,0.9926007,16.0,276.0,0.993206,586.0,166.0,1.0
45,619.0,136.0,0.9764222,559.0,126.0,0.9888333,619.0,186.0,0.9782428,569.0,216.0,0.9886662,449.0,206.0,0.99377704,339.0,236.0,0.97933286,239.0,266.0,0.98858875,129.0,276.0,0.98496425,19.0,276.0,0.9961216,589.0,166.0,1.0
46,618.84375,135.21875,0.97970253,558.46875,125.15625,0.9945249,618.84375,185.53125,0.9787444,568.53125,215.71875,0.989684,447.78125,205.65625,0.994435,337.09375,235.84375,0.9755087,236.46875,266.03125,0.9890479,125.78125,276.09375,0.990794,15.09375,276.09375,0.9905123,588.65625,165.40625,1.0
47,615.0781,135.39062,0.99386245,555.2656,125.421875,0.9961603,625.0469,185.23438,0.99089336,575.2031,215.14062,0.9859524,445.60938,205.17188,0.9988453,335.95312,235.07812,0.9772786,236.26562,264.98438,0.99638057,126.609375,274.95312,0.9950495,16.953125,274.95312,0.9978664,585.1719,165.29688,0.9991881
48,615.0781,135.39062,0.99399626,555.2656,125.421875,0.9929271,625.0469,185.23438,0.9897116,575.2031,215.14062,0.9785436,445.60938,205.17188,0.9986561,335.95312,235.07812,0.9846111,236.26562,264.98438,0.9938477,126.609375,274.95312,0.99439335,16.953125,274.95312,0.9944764,585.1719,165.29688,0.9947418
49,618.9219,135.60938,0.9764395,558.7344,125.578125,0.9890381,618.9219,185.76562,0.97946346,568.7656,215.85938,0.98905104,448.39062,205.82812,0.9931791,338.04688,235.92188,0.9799343,237.73438,266.01562,0.99150455,127.390625,276.04688,0.988903,17.046875,276.04688,0.9952197,588.8281,165.70312,1.0
50,616.1953,135.47656,0.9906836,556.66406,125.55469,0.9944567,626.1172,185.08594,0.98609835,576.5078,214.85156,0.9880634,447.52344,204.92969,0.99616396,338.3828,234.69531,0.9844045,239.16406,264.46094,0.9887267,130.02344,274.3828,0.99515885,20.882812,274.3828,1.0,586.4297,165.24219,1.0
51,616.1953,134.47656,0.9889705,556.66406,124.55469,0.9998905,626.1172,184.08594,0.97826916,566.58594,213.85156,0.97282016,447.52344,203.92969,0.9966972,338.3828,233.69531,0.9892823,239.16406,263.46094,0.98309076,130.02344,273.3828,0.9917032,20.882812,273.3828,1.0,586.4297,164.24219,1.0
52,616.9219,135.60938,0.98803216,556.7344,125.578125,0.9947548,626.9531,185.76562,0.98033416,576.7969,215.85938,0.9908774,446.39062,205.82812,0.9851874,346.07812,235.92188,0.9841104,235.73438,266.01562,0.9853498,125.390625,276.04688,0.9918936,15.046875,276.04688,0.9844301,586.8281,165.70312,0.9992501
53,615.96094,136.30469,0.9935264,555.8672,126.28906,0.99571663,625.97656,186.38281,0.9874108,575.89844,216.42969,0.9868389,445.6953,206.41406,0.9906404,345.53906,226.44531,0.9787989,235.36719,266.5078,0.986477,125.19531,276.52344,0.9985253,15.0234375,276.52344,0.99145424,585.91406,166.35156,1.0
54,615.96094,136.30469,0.98900557,555.8672,126.28906,0.9930635,625.97656,186.38281,0.9816488,575.89844,216.42969,0.9931469,445.6953,206.41406,0.98541576,345.53906,226.44531,0.9827156,235.36719,266.5078,0.98890233,125.19531,276.52344,0.99129766,15.0234375,276.52344,0.98744965,585.91406,166.35156,1.0
55,617.8828,135.91406,0.9860437,557.60156,125.86719,0.986304,627.9297,186.14844,0.97886205,567.64844,216.28906,0.98388815,447.08594,206.24219,0.9939898,336.5703,226.33594,0.98106396,236.10156,266.52344,0.9937286,125.58594,276.5703,0.99693877,15.0703125,276.5703,0.9882183,587.7422,166.05469,1.0
56,617.8828,134.91406,0.98309374,557.60156,124.86719,0.99547786,617.8828,185.14844,0.97641575,567.64844,215.28906,0.9840252,447.08594,205.24219,0.99748003,336.5703,235.38281,0.983657,236.10156,265.52344,0.9936833,125.58594,275.5703,0.99044436,15.0703125,275.5703,0.9838593,587.7422,165.05469,1.0
57,616.15625,135.78125,0.9892554,556.53125,125.84375,0.99788237,626.09375,185.46875,0.9828046,576.40625,215.28125,0.9822054,447.21875,205.34375,0.9965614,337.90625,235.15625,0.9866668,238.53125,264.96875,0.98805887,129.21875,274.90625,0.99216133,19.90625,274.90625,0.98898876,586.34375,165.59375,1.0
58,617.9219,135.60938,0.98560375,557.7344,125.578125,0.99187833,617.9219,185.76562,0.9744137,567.7656,215.85938,0.98362106,447.39062,205.82812,0.9966287,337.04688,235.92188,0.97898006,236.73438,266.01562,0.99161583,126.390625,276.04688,0.9916107,16.046875,276.04688,0.9911314,587.8281,165.70312,1.0
59,615.0,136.0,0.9941167,555.0,126.0,0.9879659,625.0,186.0,0.99027383,575.0,216.0,0.9825737,445.0,206.0,0.9948981,345.0,236.0,0.9802183,235.0,266.0,0.98978204,125.0,276.0,0.9939281,15.0,276.0,0.9882864,585.0,166.0,0.996041
60,615.0,136.0,0.9934547,555.0,126.0,0.9889395,625.0,186.0,0.99272615,575.0,216.0,0.98016226,445.0,206.0,0.99556595,345.0,236.0,0.9800319,235.0,266.0,0.98585635,125.0,276.0,0.9900128,15.0,276.0,0.9890343,585.0,166.0,0.99547076
61,614.15625,135.78125,0.99029547,554.53125,125.84375,0.98603404,624.09375,185.46875,0.99031675,574.40625,215.28125,0.9769849,445.21875,205.34375,0.9972291,335.90625,235.15625,0.9793658,236.53125,264.96875,0.9941006,127.21875,274.90625,0.9915068,17.90625,274.90625,0.9837873,584.34375,165.59375,0.9900542
62,616.15625,135.78125,0.9912088,556.53125,125.84375,0.99223864,626.09375,185.46875,0.9878817,576.40625,215.28125,0.9792784,447.21875,205.34375,0.99597317,337.90625,235.15625,0.98495716,238.53125,264.96875,0.99219936,129.21875,274.90625,0.9981682,19.90625,274.90625,0.9875783,586.34375,165.59375,1.0
63,617.0781,134.39062,0.9862695,557.2656,124.421875,1.0,627.0469,184.23438,0.9761645,567.2344,214.14062,0.97940576,447.60938,204.17188,0.99576575,337.95312,234.07812,0.9917469,238.26562,263.98438,0.9875562,128.60938,273.95312,0.9879846,18.953125,273.95312,0.9939819,587.1719,164.29688,1.0
64,618.84375,135.21875,0.97817254,558.46875,125.15625,0.9894391,618.84375,185.53125,0.983073,568.53125,215.71875,0.9910907,447.78125,205.65625,0.9927594,337.09375,235.84375,0.9758745,236.46875,266.03125,0.9906054,125.78125,276.09375,0.9917817,15.09375,276.09375,0.9870928,588.65625,165.40625,1.0
65,616.1172,135.08594,0.99114627,556.39844,125.13281,0.9940421,626.0703,184.85156,0.9811629,566.35156,214.71094,0.9797712,446.91406,204.75781,0.9980433,337.4297,234.61719,0.9857354,237.89844,264.47656,0.9895565,128.41406,274.4297,0.9924694,18.929688,274.4297,0.99367076,586.2578,164.94531,1.0
66,617.1172,135.08594,0.9863712,557.39844,125.13281,0.9977192,627.0703,184.85156,0.9774282,567.35156,214.71094,0.97690016,447.91406,204.75781,0.9951819,338.4297,234.61719,0.9864056,238.89844,264.47656,0.98581415,129.41406,274.4297,0.99232376,19.929688,274.4297,0.9921641,587.2578,164.94531,1.0
67,618.84375,135.21875,0.9790999,558.46875,125.15625,0.9930099,618.84375,185.53125,0.978592,568.53125,215.71875,0.9899274,447.78125,205.65625,0.9942216,337.09375,235.84375,0.9772007,236.46875,266.03125,0.9908018,125.78125,276.09375,0.99376285,15.09375,276.09375,0.9887662,588.65625,165.40625,1.0
68,616.9219,135.60938,0.9917659,556.7344,125.578125,0.9997528,626.9531,185.76562,0.9818276,576.7969,215.85938,0.97994196,446.39062,205.82812,0.9973358,346.07812,235.92188,0.9767429,235.73438,266.01562,0.9897673,125.390625,276.04688,0.9925411,15.046875,276.04688,0.9900773,586.8281,165.70312,1.0
69,617.15625,134.78125,0.9877659,557.53125,124.84375,1.0,627.09375,184.46875,0.97657174,567.46875,214.28125,0.97831845,448.21875,204.34375,0.99604946,338.90625,234.15625,0.9881765,239.53125,263.96875,0.98340726,130.21875,273.90625,0.989909,20.90625,273.90625,1.0,587.34375,164.59375,1.0
