scorer,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200
bodyparts,Upper Left Eye,Upper Left Eye,Upper Left Eye,Lower Left Eye,Lower Left Eye,Lower Left Eye,Upper Right Eye,Upper Right Eye,Upper Right Eye,Lower Right Eye,Lower Right Eye,Lower Right Eye,SB,SB,SB,Upper Tail,Upper Tail,Upper Tail,Mid-Tail,Mid-Tail,Mid-Tail,Lower Tail,Lower Tail,Lower Tail,Tail Tip,Tail Tip,Tail Tip,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1603,703.125,286.875,0.98127365,658.125,253.125,0.9951425,714.375,343.125,0.9841742,646.875,343.125,0.97720194,545.625,298.125,0.97769004,399.375,286.875,0.99333835,264.375,264.375,0.9645138,140.625,230.625,0.9839514,5.625,208.125,0.982603,680.625,309.375,0.9830699
1604,703.125,286.875,0.97732896,658.125,253.125,0.99478143,714.375,343.125,0.98948216,646.875,354.375,0.98514044,545.625,298.125,0.9796482,399.375,286.875,0.9883434,275.625,264.375,0.9663963,151.875,230.625,0.97804385,5.625,208.125,0.95152164,680.625,309.375,0.98843724
1605,701.1719,286.82812,0.98564637,656.2969,253.17188,0.9995889,712.3906,342.92188,1.0,645.0781,354.14062,0.9766044,544.1094,298.04688,0.98727435,398.26562,286.82812,0.9970015,263.64062,264.39062,0.97806644,140.23438,241.95312,0.981129,5.609375,208.29688,0.99756014,678.7344,309.26562,0.9918464
1606,703.125,286.875,0.9808571,658.125,253.125,1.0,714.375,343.125,0.9987302,646.875,343.125,0.98356164,545.625,298.125,0.9744358,399.375,286.875,0.9775432,275.625,253.125,0.9797984,140.625,230.625,0.9755276,5.625,208.125,1.0,680.625,309.375,0.9850257
1607,703.125,286.875,1.0,658.125,253.125,0.98882836,714.375,354.375,0.9815358,646.875,343.125,0.98843664,534.375,298.125,0.97553414,399.375,286.875,0.9851449,264.375,264.375,0.9763355,151.875,241.875,0.9840192,5.625,208.125,0.9452004,680.625,309.375,0.9949797
1608,702.14844,287.35156,0.9977601,657.21094,253.64844,0.9962825,713.3828,343.52344,0.9905128,645.97656,343.52344,0.9803086,544.8672,298.58594,0.9834349,398.8203,287.35156,0.989058,264.0078,264.8828,0.96821815,140.42969,231.17969,0.9737422,5.6171875,208.71094,0.9743087,679.6797,309.8203,0.99067616
1609,703.125,286.875,0.99363655,658.125,253.125,0.990316,714.375,354.375,0.9789173,646.875,343.125,0.9856125,545.625,298.125,0.9832242,399.375,275.625,0.9785806,275.625,264.375,0.97726184,151.875,230.625,1.0,5.625,208.125,1.0,680.625,309.375,0.99453473
1610,702.2656,286.73438,0.98585075,657.6406,253.26562,0.9980719,713.4219,342.51562,1.0,646.4844,342.51562,0.97938347,546.0781,297.89062,0.9748038,401.04688,286.73438,0.9886976,267.17188,264.42188,0.9640763,155.60938,230.95312,0.972077,10.578125,208.64062,0.9974392,679.9531,309.04688,0.981637
1611,700.1953,287.3047,0.9929012,655.3828,253.69531,1.0,711.39844,343.3203,1.0,655.3828,343.3203,0.98319507,543.35156,298.5078,0.986891,397.71094,276.10156,0.9778781,274.47656,264.89844,0.98245895,151.24219,231.28906,0.99622804,5.6015625,208.88281,0.98662513,677.78906,309.71094,0.990137
1612,701.21875,286.78125,0.9911424,656.46875,253.21875,0.9993654,712.40625,342.71875,0.99358445,645.28125,342.71875,0.9805569,544.59375,297.96875,0.9800249,399.15625,286.78125,0.98956454,264.90625,264.40625,0.97420096,141.84375,242.03125,0.9724013,7.59375,208.46875,0.9963641,678.84375,309.15625,0.985072
1613,703.125,286.875,0.98840475,658.125,253.125,0.998287,714.375,343.125,0.9892038,646.875,343.125,0.98274136,545.625,298.125,0.98125553,399.375,275.625,0.9888169,264.375,264.375,0.9647948,151.875,230.625,0.99436265,5.625,208.125,1.0,680.625,309.375,0.9884983
1614,703.125,286.875,0.99441314,658.125,253.125,0.9977458,714.375,343.125,1.0,646.875,343.125,0.9905199,534.375,298.125,0.9702255,399.375,286.875,0.9775471,275.625,264.375,0.97134733,151.875,241.875,0.9889939,5.625,208.125,0.99830544,680.625,309.375,0.98811597
1615,702.14844,287.35156,0.98776686,657.21094,253.64844,1.0,713.3828,343.52344,0.9890202,645.97656,343.52344,0.98874384,544.8672,298.58594,0.9875881,398.8203,276.1172,0.97818226,264.0078,264.8828,0.9857901,140.42969,231.17969,0.98415834,5.6171875,208.71094,0.98874944,679.6797,309.8203,0.983715
1616,703.125,286.875,0.98215544,658.125,253.125,0.9959668,714.375,343.125,0.98790187,646.875,343.125,0.9892173,545.625,298.125,0.9761945,399.375,286.875,0.9948184,275.625,264.375,0.97283447,151.875,230.625,0.99772394,5.625,208.125,0.99984497,680.625,309.375,0.99078715
1617,703.125,286.875,0.9785864,658.125,253.125,0.99253,714.375,343.125,0.99485487,646.875,343.125,0.9844432,545.625,298.125,0.97101027,399.375,286.875,0.98155963,275.625,264.375,0.96325284,140.625,230.625,0.97743183,5.625,208.125,0.9916057,680.625,309.375,0.98115665
1618,703.125,286.875,0.9793026,658.125,253.125,0.9925829,714.375,343.125,1.0,646.875,343.125,0.9853251,545.625,298.125,0.9795666,399.375,286.875,0.98556334,264.375,264.375,0.96813244,151.875,230.625,0.98465556,5.625,219.375,0.98164713,680.625,309.375,0.98540014
1619,703.125,286.875,0.99439013,658.125,253.125,0.9939394,714.375,343.125,0.99275845,646.875,343.125,0.984809,545.625,298.125,0.97725403,399.375,286.875,0.9818941,275.625,264.375,0.9694159,151.875,230.625,0.98105526,5.625,208.125,1.0,680.625,309.375,0.9869613
1620,700.1953,287.3047,0.98925006,655.3828,253.69531,0.99891543,711.39844,343.3203,0.9938236,644.1797,343.3203,0.98224145,543.35156,298.5078,0.98127824,397.71094,287.3047,0.982568,274.47656,264.89844,0.98074144,151.24219,231.28906,1.0,5.6015625,208.88281,1.0,677.78906,309.71094,0.9807403
1621,703.125,286.875,0.9834585,658.125,253.125,0.9974644,714.375,343.125,0.99446,646.875,354.375,0.98474836,534.375,298.125,0.9696236,399.375,286.875,0.9895532,275.625,264.375,0.99552536,151.875,241.875,0.9941124,5.625,208.125,0.9879064,680.625,309.375,0.97962135
1622,703.125,286.875,0.9829254,658.125,253.125,1.0,714.375,343.125,0.9885807,646.875,343.125,0.98979264,545.625,298.125,0.97676206,399.375,286.875,0.98670834,264.375,264.375,0.9818084,140.625,230.625,0.9848962,5.625,208.125,0.99421954,680.625,309.375,0.98158425
1623,702.14844,287.35156,0.9816758,657.21094,253.64844,1.0,713.3828,343.52344,0.99247676,645.97656,343.52344,0.9840561,544.8672,298.58594,0.98414385,398.8203,287.35156,0.9887478,275.2422,264.8828,0.9696492,151.66406,231.17969,0.9901849,5.6171875,208.71094,0.95594335,679.6797,309.8203,0.9815059
1624,703.125,286.875,1.0,658.125,253.125,0.99993163,714.375,343.125,0.9886917,646.875,354.375,0.985605,545.625,298.125,0.976354,399.375,286.875,0.9873572,275.625,264.375,0.9848699,151.875,241.875,0.9915106,5.625,208.125,0.9648132,680.625,309.375,0.9846779
1625,700.21875,286.78125,0.9967231,655.46875,253.21875,0.99811596,711.40625,342.71875,0.99995106,655.46875,342.71875,0.9870026,543.59375,297.96875,0.9830559,398.15625,286.78125,0.9807442,275.09375,264.40625,0.97149056,152.03125,242.03125,0.99343187,6.59375,208.46875,0.9571082,677.84375,309.15625,0.98895967
1626,703.125,286.875,0.98772407,658.125,253.125,0.9988462,714.375,354.375,0.9803525,646.875,343.125,0.9928071,545.625,298.125,0.97418463,399.375,286.875,0.98880863,264.375,264.375,0.9745657,140.625,230.625,0.97175425,5.625,208.125,0.97109777,680.625,309.375,0.9858545
1627,703.125,286.875,0.9924082,658.125,253.125,0.99548054,714.375,343.125,0.9837795,646.875,343.125,0.97302765,545.625,298.125,0.9857634,399.375,286.875,0.99121016,264.375,264.375,0.95671284,151.875,230.625,0.9921985,5.625,208.125,0.9914445,680.625,309.375,0.99597967
1628,703.1953,287.3047,0.99131894,658.3828,253.69531,0.9974101,714.39844,343.3203,1.0,647.1797,354.52344,0.97968537,546.35156,298.5078,0.98386276,400.71094,287.3047,0.9959706,277.47656,264.89844,0.9867496,143.03906,231.28906,0.9820825,8.6015625,208.88281,1.0,680.78906,309.71094,0.9902962
1629,703.125,286.875,0.99248767,658.125,253.125,0.99835527,714.375,343.125,0.9795951,646.875,343.125,0.9869772,545.625,298.125,0.9849973,399.375,286.875,0.98564833,264.375,264.375,0.98210293,140.625,230.625,0.9746165,5.625,208.125,0.9952521,680.625,309.375,0.98624116
1630,701.3594,286.64062,0.9919472,656.9844,253.35938,0.99858946,712.4531,342.10938,0.99913144,645.8906,342.10938,0.9806572,546.0469,297.73438,0.96831965,401.82812,286.64062,0.9915228,279.79688,264.45312,0.9714886,146.67188,242.26562,0.9708452,13.546875,220.07812,0.9679206,679.1719,308.82812,0.9944925
1631,703.125,286.875,0.98995256,658.125,253.125,0.99326515,714.375,343.125,0.9900807,646.875,343.125,0.982163,545.625,298.125,0.9715595,399.375,286.875,0.9845473,264.375,264.375,0.9692965,140.625,241.875,0.9791222,5.625,208.125,0.99559367,680.625,309.375,0.9866958
1632,701.40625,286.59375,0.9825558,657.15625,253.40625,0.9958431,712.46875,341.90625,0.99310505,646.09375,341.90625,0.9833375,546.53125,297.65625,0.98062944,402.71875,286.59375,0.98622286,269.96875,264.46875,0.97519195,148.28125,242.34375,0.9673768,15.53125,220.21875,0.96913487,679.28125,308.71875,0.97923535
1633,701.33594,287.16406,0.9920352,656.89844,253.83594,0.999075,712.4453,342.71094,0.9922419,645.78906,342.71094,0.9770134,545.8047,298.27344,0.98398536,401.3828,276.0547,0.9794409,268.0703,264.9453,0.9775743,145.86719,231.61719,0.9845278,12.5546875,209.39844,0.98274714,679.1172,309.3828,0.9928671
1634,702.14844,287.35156,0.9989428,657.21094,253.64844,0.99971396,713.3828,343.52344,0.9987265,645.97656,354.7578,0.97542316,544.8672,298.58594,0.98638463,398.8203,276.1172,0.9889126,264.0078,264.8828,0.9755852,140.42969,231.17969,0.9723019,5.6171875,208.71094,0.997096,679.6797,309.8203,0.99525636
1635,703.125,286.875,0.9961043,658.125,253.125,0.99689543,714.375,354.375,0.98501915,646.875,343.125,0.9925437,545.625,298.125,0.9768151,399.375,286.875,0.9866908,264.375,264.375,0.9694692,151.875,230.625,0.98134124,5.625,208.125,0.98799103,680.625,309.375,0.99271625
1636,702.2422,298.4297,0.98749316,657.5547,253.74219,1.0,713.41406,343.1172,1.0,646.3828,343.1172,0.97970665,545.83594,298.4297,0.9854571,400.60156,276.08594,0.98437685,266.53906,264.91406,0.9718673,143.64844,231.39844,0.96315855,9.5859375,209.05469,0.96107984,679.89844,309.60156,0.9825538
1637,703.125,286.875,0.9820224,658.125,253.125,1.0,714.375,343.125,0.99331397,646.875,343.125,0.9900809,545.625,298.125,0.9831424,399.375,286.875,0.98477215,264.375,264.375,0.9820146,151.875,241.875,1.0,5.625,208.125,0.9307896,680.625,309.375,0.9847944
1638,703.125,286.875,0.9923494,658.125,253.125,0.9937738,714.375,343.125,0.9867977,646.875,343.125,0.9858571,545.625,298.125,0.9759312,399.375,286.875,0.9791978,275.625,264.375,0.97875744,151.875,230.625,0.9817101,5.625,208.125,0.96686876,680.625,309.375,0.98396534
1639,703.125,286.875,0.99163854,658.125,253.125,0.99489826,714.375,354.375,0.98171437,646.875,343.125,0.9931264,534.375,298.125,0.97402114,399.375,275.625,0.9809768,275.625,264.375,0.9727592,151.875,230.625,0.98776525,5.625,208.125,1.0,680.625,309.375,0.9856315
1640,708.4219,286.73438,1.0,652.6406,253.26562,0.9988428,708.4219,342.51562,0.98724765,652.6406,342.51562,0.98154396,541.0781,297.89062,0.9836731,396.04688,275.57812,0.98252356,273.32812,253.26562,0.9673553,150.60938,230.95312,0.98967856,5.578125,208.64062,0.99686027,674.9531,309.04688,0.9766953
1641,703.125,286.875,0.9891327,658.125,253.125,0.9965019,714.375,343.125,0.9893922,646.875,343.125,0.9878476,545.625,298.125,0.97526646,399.375,275.625,0.98331124,264.375,264.375,0.981904,140.625,230.625,0.9741417,5.625,208.125,0.9775207,680.625,309.375,0.98927736
1642,703.125,286.875,0.98841685,658.125,253.125,0.9952165,714.375,343.125,0.9945673,646.875,343.125,0.9861894,545.625,298.125,0.9768393,399.375,275.625,0.98456657,264.375,264.375,0.97586876,151.875,230.625,0.98480093,5.625,208.125,0.9918205,680.625,309.375,0.98992145
1643,702.3594,286.64062,0.98927116,657.9844,253.35938,0.9960446,713.4531,353.20312,0.979092,646.8906,353.20312,0.9839656,547.0469,297.73438,0.97344315,402.82812,286.64062,0.9870597,280.79688,264.45312,0.9792075,158.76562,231.17188,0.98146653,14.546875,208.98438,0.9420256,680.1719,308.82812,0.98748094
1644,703.125,286.875,0.98649526,658.125,253.125,0.9978343,714.375,343.125,0.9913475,646.875,343.125,0.9859705,545.625,298.125,0.9805161,399.375,275.625,0.98159534,264.375,264.375,0.9730011,151.875,241.875,1.0,5.625,208.125,0.990746,680.625,309.375,0.9918478
1645,703.125,286.875,0.9822992,658.125,253.125,0.99339175,714.375,343.125,0.9988018,646.875,343.125,0.9796739,545.625,298.125,0.97264665,399.375,286.875,0.984987,264.375,264.375,0.9701618,151.875,230.625,0.9849704,5.625,219.375,0.9516482,680.625,309.375,0.9853159
1646,703.125,286.875,0.9911372,658.125,253.125,0.9991776,714.375,343.125,0.98558354,646.875,343.125,0.99519646,545.625,298.125,0.98249525,399.375,286.875,0.98354363,275.625,264.375,0.9744399,151.875,230.625,0.9906609,5.625,208.125,0.96652555,680.625,309.375,0.9903023
1647,703.28906,287.21094,0.9864773,658.72656,253.78906,0.99505985,714.4297,342.91406,0.9860316,647.58594,342.91406,0.9929533,547.3203,298.35156,0.9754552,402.4922,276.0703,0.9832618,268.8047,264.9297,0.97117805,146.25781,231.50781,0.97122395,12.5703125,209.22656,0.9929803,681.0078,309.4922,0.9870074
1648,703.125,286.875,0.981149,658.125,253.125,0.9997365,714.375,343.125,0.99559665,646.875,343.125,0.98077446,545.625,298.125,0.9792042,399.375,275.625,0.99122924,264.375,264.375,0.96966714,140.625,230.625,0.9728589,5.625,208.125,0.98782134,680.625,309.375,0.982219
1649,703.125,286.875,0.99551666,658.125,253.125,1.0,714.375,343.125,0.9974752,646.875,343.125,0.9878207,545.625,298.125,0.9759615,399.375,286.875,0.9877274,264.375,253.125,0.9589065,151.875,230.625,0.9725721,5.625,208.125,0.9429434,680.625,309.375,0.9873792
1650,703.125,286.875,0.9903671,658.125,253.125,0.9978169,714.375,343.125,0.9791841,646.875,343.125,0.9840044,545.625,298.125,0.98665196,399.375,286.875,0.9765132,275.625,264.375,0.9793436,151.875,241.875,1.0,5.625,208.125,0.9904366,680.625,309.375,0.9897979
1651,703.125,286.875,0.9756861,658.125,253.125,1.0,714.375,343.125,0.99478287,646.875,343.125,0.99202627,545.625,298.125,0.9751717,399.375,286.875,0.9781782,275.625,253.125,0.9709579,151.875,230.625,0.9790569,5.625,208.125,0.9857377,680.625,309.375,0.983724
1652,703.125,286.875,0.9895329,658.125,253.125,0.9948043,714.375,343.125,0.99545145,646.875,343.125,0.97692144,545.625,298.125,0.9820218,399.375,286.875,0.9914706,264.375,264.375,0.9841513,129.375,230.625,0.9728557,5.625,208.125,0.9682084,680.625,309.375,0.98956925
1653,703.125,286.875,0.9851004,658.125,253.125,1.0,714.375,343.125,1.0,646.875,343.125,0.990401,534.375,298.125,0.9719033,399.375,286.875,0.9933168,275.625,264.375,0.9709028,151.875,230.625,0.9807699,5.625,208.125,0.97808856,680.625,309.375,0.9847074
1654,703.125,286.875,0.9893217,658.125,253.125,0.9973974,714.375,343.125,0.9829557,646.875,343.125,0.9758489,545.625,298.125,0.9862263,399.375,286.875,0.9900782,275.625,264.375,0.9891497,151.875,241.875,0.98973745,5.625,208.125,1.0,680.625,309.375,0.99743414
1655,703.125,286.875,0.9921602,658.125,253.125,0.99512386,714.375,343.125,0.985453,646.875,343.125,0.9833846,545.625,298.125,0.98261666,399.375,286.875,0.9794145,275.625,264.375,0.9675213,151.875,230.625,0.9767232,5.625,208.125,0.9846931,680.625,309.375,0.99033827
1656,703.125,286.875,0.991266,658.125,253.125,0.9970144,714.375,354.375,0.9857677,646.875,343.125,0.98314404,534.375,298.125,0.9722482,399.375,286.875,0.9849601,275.625,264.375,0.9826223,151.875,230.625,0.9942063,5.625,208.125,0.97521645,680.625,309.375,0.9883638
1657,703.125,286.875,0.97955465,658.125,253.125,0.9964764,714.375,343.125,0.99695104,646.875,343.125,0.9794511,545.625,298.125,0.98361176,399.375,286.875,0.98864937,275.625,264.375,0.9717093,151.875,230.625,0.9823911,5.625,208.125,0.9834515,680.625,309.375,0.9974937
1658,703.125,286.875,0.9833731,658.125,253.125,0.9985485,714.375,343.125,0.999046,646.875,343.125,0.98591644,545.625,298.125,0.97308826,399.375,275.625,0.9788257,264.375,264.375,0.98555106,140.625,230.625,0.96887624,5.625,208.125,0.9801031,680.625,309.375,0.9859467
1659,703.125,286.875,0.9879521,658.125,253.125,0.9955553,714.375,343.125,0.98420817,646.875,343.125,0.98521626,545.625,298.125,0.9794979,399.375,275.625,0.99336696,264.375,264.375,0.9829897,140.625,230.625,0.98492193,5.625,208.125,0.9713506,680.625,309.375,0.9836404
1660,703.125,286.875,0.9819397,658.125,253.125,0.9986188,714.375,343.125,0.9861864,646.875,343.125,0.980975,545.625,298.125,0.9799555,399.375,286.875,0.99074996,275.625,264.375,0.98770654,151.875,230.625,1.0,5.625,208.125,1.0,680.625,309.375,0.98361367
1661,703.125,286.875,0.9865451,658.125,253.125,1.0,714.375,343.125,1.0,646.875,354.375,0.97782093,545.625,298.125,0.98274964,399.375,286.875,0.9972253,264.375,264.375,0.9678255,140.625,230.625,0.9887223,5.625,208.125,0.984231,680.625,309.375,0.98876965
1662,702.14844,287.35156,0.9951316,657.21094,253.64844,0.99660105,713.3828,343.52344,0.99712205,645.97656,343.52344,0.9858425,544.8672,298.58594,0.9858402,398.8203,276.1172,0.97841394,275.2422,264.8828,0.9676402,151.66406,231.17969,0.97534794,5.6171875,208.71094,0.9695251,679.6797,309.8203,0.99226093
1663,703.125,286.875,0.99494773,658.125,253.125,0.9964982,714.375,343.125,0.99863094,646.875,343.125,0.98915815,534.375,298.125,0.97745615,399.375,275.625,0.9847567,275.625,264.375,0.9754405,151.875,230.625,0.9765363,5.625,208.125,0.98646677,680.625,309.375,0.98529965
1664,703.125,286.875,0.9859342,658.125,253.125,0.9990578,714.375,343.125,0.9873993,646.875,343.125,0.9880221,545.625,298.125,0.98237383,399.375,286.875,0.9820092,264.375,264.375,0.97664976,151.875,230.625,0.98845136,5.625,208.125,0.9945137,680.625,309.375,0.9908242
1665,701.2422,287.2578,0.98963875,656.5547,253.74219,0.99759585,712.41406,343.1172,1.0,645.3828,343.1172,0.9834728,544.83594,298.4297,0.980599,399.60156,276.08594,0.9827446,265.53906,264.91406,0.966684,153.82031,231.39844,0.9741245,8.5859375,209.05469,0.9839764,678.89844,309.60156,0.97952354
1666,701.1719,286.82812,0.9887372,656.2969,253.17188,0.9966017,712.3906,342.92188,0.9900198,645.0781,342.92188,0.9973433,544.1094,298.04688,0.9866537,398.26562,275.60938,0.98936164,263.64062,264.39062,0.9694362,140.23438,230.73438,0.9868323,5.609375,208.29688,1.0,678.7344,309.26562,0.98679775
1667,702.14844,287.35156,0.99736315,657.21094,253.64844,0.99974096,713.3828,343.52344,1.0,645.97656,343.52344,0.9794254,544.8672,298.58594,0.980385,398.8203,287.35156,0.98275393,275.2422,264.8828,0.96994096,151.66406,231.17969,0.98110867,5.6171875,208.71094,1.0,679.6797,309.8203,0.9933179
1668,703.125,286.875,0.98176545,658.125,253.125,0.99509794,714.375,343.125,0.9830224,646.875,343.125,0.98597723,545.625,298.125,0.99048334,399.375,286.875,0.9773819,275.625,264.375,0.96302557,151.875,230.625,0.98430514,5.625,208.125,0.9940592,680.625,309.375,0.98962563
1669,703.125,286.875,0.9940763,658.125,253.125,0.9947754,703.125,343.125,0.9805579,646.875,354.375,0.9815567,545.625,298.125,0.99190104,399.375,275.625,0.9848815,275.625,264.375,0.9807302,151.875,230.625,0.9793955,5.625,208.125,0.99195856,680.625,309.375,0.99482536
1670,709.41406,287.2578,0.98736924,653.5547,253.74219,0.9941246,709.41406,343.1172,1.0,653.5547,343.1172,0.97862446,541.83594,298.4297,0.98810333,396.60156,276.08594,0.9853109,273.71094,264.91406,0.970271,150.82031,231.39844,0.96495914,5.5859375,209.05469,0.9163152,675.89844,309.60156,0.9837069
1671,703.125,286.875,0.9886528,658.125,253.125,0.9951881,714.375,343.125,0.9862575,646.875,343.125,0.98435056,545.625,298.125,0.9861589,399.375,286.875,0.97564965,275.625,253.125,0.98229384,151.875,241.875,1.0,5.625,208.125,0.99197793,680.625,309.375,0.9869057
1672,703.125,286.875,0.9846468,658.125,253.125,0.9994514,714.375,343.125,0.9908644,646.875,343.125,0.9836081,545.625,298.125,0.9807888,399.375,275.625,0.982738,264.375,264.375,0.97112215,151.875,230.625,0.9825053,5.625,208.125,0.9898045,680.625,309.375,0.987573
1673,703.125,286.875,0.99640775,658.125,253.125,0.9955229,714.375,343.125,0.9892826,646.875,343.125,0.98564523,545.625,298.125,0.9703429,399.375,275.625,0.98463374,264.375,264.375,0.9832478,151.875,230.625,0.9827759,5.625,219.375,0.9401521,680.625,309.375,0.99506426
1674,700.28906,287.21094,0.99886996,655.72656,253.78906,1.0,711.4297,342.91406,1.0,655.72656,342.91406,0.9797011,544.3203,298.35156,0.98712033,399.4922,287.21094,0.9819526,276.9453,264.9297,0.9644545,143.25781,231.50781,0.98225594,9.5703125,209.22656,0.94539124,678.0078,309.4922,0.99137396
1675,702.14844,287.35156,0.9909213,657.21094,253.64844,1.0,713.3828,343.52344,0.98893994,645.97656,343.52344,0.9780401,544.8672,298.58594,0.99033475,398.8203,287.35156,0.9855452,264.0078,264.8828,0.97376055,151.66406,231.17969,0.9945165,5.6171875,208.71094,0.99798316,679.6797,309.8203,0.9934862
1676,703.125,286.875,0.9971688,658.125,253.125,0.9979535,714.375,354.375,0.9869041,646.875,343.125,0.9864446,545.625,298.125,0.98401505,399.375,286.875,0.9846077,264.375,264.375,0.971089,151.875,241.875,1.0,5.625,208.125,0.9685931,680.625,309.375,0.99382806
1677,703.125,286.875,0.9968188,658.125,253.125,0.99826443,714.375,343.125,0.99258703,646.875,343.125,0.9837871,545.625,298.125,0.9873439,399.375,286.875,0.99069077,264.375,264.375,0.97214735,151.875,230.625,0.98635817,5.625,208.125,0.9645732,680.625,309.375,0.9914708
1678,701.1719,286.82812,0.997267,656.2969,253.17188,0.99852586,712.3906,342.92188,1.0,656.2969,342.92188,0.97342426,544.1094,298.04688,0.988578,398.26562,275.60938,0.9920974,263.64062,264.39062,0.9743862,140.23438,230.73438,0.9787457,5.609375,208.29688,0.96177703,678.7344,309.26562,0.99160653
1679,701.1719,286.82812,0.9933332,656.2969,253.17188,0.9977444,712.3906,342.92188,0.99465036,656.2969,342.92188,0.9837961,544.1094,298.04688,0.98320055,398.26562,286.82812,0.9769227,274.85938,264.39062,0.98057324,151.45312,230.73438,1.0,5.609375,208.29688,0.9907445,678.7344,309.26562,0.987776
1680,703.125,286.875,0.98447657,658.125,253.125,1.0,714.375,343.125,0.9903926,646.875,343.125,0.9820674,545.625,298.125,0.982713,399.375,275.625,0.9844877,264.375,264.375,0.96917605,140.625,230.625,0.9680183,5.625,208.125,0.99574053,680.625,309.375,0.9885671
1681,703.125,286.875,0.99199134,658.125,253.125,0.99535626,714.375,343.125,0.98616546,646.875,343.125,0.99054486,545.625,298.125,0.9844435,399.375,286.875,0.98392427,275.625,264.375,0.96450835,140.625,230.625,0.9811156,5.625,208.125,0.9821137,680.625,309.375,0.9889869
1682,703.125,286.875,0.9807853,658.125,253.125,0.994027,714.375,343.125,0.99619097,646.875,343.125,0.9781042,545.625,298.125,0.9865468,399.375,286.875,0.9872146,264.375,264.375,0.9699306,140.625,230.625,0.974995,5.625,208.125,0.9749404,680.625,309.375,0.9796722
1683,703.125,286.875,1.0,658.125,253.125,0.9924186,714.375,343.125,0.98427814,646.875,343.125,0.9862353,545.625,298.125,0.9747599,399.375,286.875,0.9864504,275.625,264.375,0.9814287,151.875,230.625,0.98127615,5.625,208.125,1.0,680.625,309.375,0.99356586
1684,703.1953,287.3047,0.9863502,658.3828,253.69531,0.9988592,714.39844,343.3203,0.9905198,647.1797,343.3203,0.98702323,546.35156,298.5078,0.96928036,400.71094,276.10156,0.9829656,266.27344,264.89844,0.973703,154.24219,242.49219,0.97971773,8.6015625,208.88281,0.9524803,680.78906,309.71094,0.98214203
1685,703.125,286.875,0.99544114,658.125,253.125,1.0,714.375,343.125,0.9857588,646.875,354.375,0.9813529,545.625,298.125,0.98252803,399.375,286.875,0.988408,275.625,264.375,0.97985804,140.625,230.625,0.983091,5.625,208.125,1.0,680.625,309.375,0.9884769
