scorer,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200,DLC_HrnetW32_Top-View ZebrafishJun26shuffle1_detector_200_snapshot_200
bodyparts,Upper Left Eye,Upper Left Eye,Upper Left Eye,Lower Left Eye,Lower Left Eye,Lower Left Eye,Upper Right Eye,Upper Right Eye,Upper Right Eye,Lower Right Eye,Lower Right Eye,Lower Right Eye,SB,SB,SB,Upper Tail,Upper Tail,Upper Tail,Mid-Tail,Mid-Tail,Mid-Tail,Lower Tail,Lower Tail,Lower Tail,Tail Tip,Tail Tip,Tail Tip,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,615.96094,134.30469,0.984554,555.8672,124.28906,0.9860333,625.97656,184.38281,0.984803,575.89844,214.42969,0.99487233,455.71094,194.39844,0.9703123,345.53906,224.44531,0.98540086,235.36719,254.49219,0.9760609,125.19531,274.52344,1.0,15.0234375,274.52344,0.9962323,585.91406,164.35156,0.9865475
1,615.96094,134.30469,0.9855142,555.8672,124.28906,0.9889805,625.97656,184.38281,0.9852188,575.89844,214.42969,0.994757,455.71094,194.39844,0.9760444,345.53906,224.44531,0.9906667,235.36719,254.49219,0.98304206,125.19531,274.52344,1.0,15.0234375,274.52344,0.9959378,585.91406,164.35156,0.98745763
2,616.0,134.0,0.9895146,556.0,124.0,0.9870111,626.0,184.0,0.9900506,576.0,214.0,0.9907286,446.0,194.0,0.9709287,346.0,224.0,0.9802742,236.0,254.0,0.9773723,126.0,274.0,1.0,16.0,274.0,0.996614,586.0,164.0,0.9912865
3,615.0,135.0,0.9845265,555.0,125.0,0.9824218,625.0,185.0,0.9808903,575.0,215.0,0.9927503,455.0,195.0,0.9784218,345.0,225.0,0.9921658,235.0,255.0,0.9777865,125.0,275.0,0.9850865,15.0,275.0,0.99471694,585.0,165.0,0.97581667
4,616.9219,133.60938,0.9884418,556.7344,123.578125,0.99029016,626.9531,183.76562,0.9848849,576.7969,213.85938,0.9804572,446.39062,203.82812,0.9680995,346.07812,223.89062,0.9877012,235.73438,253.98438,0.9807055,125.390625,274.04688,0.99776834,15.046875,274.04688,0.99173,586.8281,163.70312,0.9946829
5,615.96094,134.30469,0.98903465,555.8672,124.28906,0.9825974,625.97656,184.38281,0.98471576,575.89844,214.42969,0.9915323,455.71094,194.39844,0.96776015,345.53906,224.44531,0.9944626,235.36719,254.49219,0.976645,125.19531,274.52344,1.0,15.0234375,274.52344,0.99442434,585.91406,164.35156,0.99003416
6,616.0781,134.39062,0.98721194,556.2656,124.421875,0.9848695,626.0469,184.23438,0.9860835,576.2031,214.14062,0.99078214,446.60938,194.20312,0.9748793,346.92188,224.10938,0.98353094,237.26562,254.01562,0.96949905,127.609375,273.95312,0.9978605,17.953125,273.95312,0.9961979,586.1719,164.29688,0.9894087
7,615.0781,132.39062,0.99758536,555.2656,122.421875,0.9926106,625.0469,182.23438,0.99496657,575.2031,212.14062,0.99999434,455.57812,202.17188,0.9765274,345.92188,222.10938,0.982885,236.26562,261.98438,0.9736487,126.609375,271.95312,0.98883957,16.953125,271.95312,1.0,585.1719,162.29688,0.97577924
