,Lower Tail Angle,Mid-Tail Angle,Upper Tail Angle,SB Tail Angle,Active
0,-0.08569202705091428,0.009393721142143985,-0.017173482384881034,0.011738662854200221,1
1,0.09595236132177831,-0.20148871068258245,0.10122967023869567,0.003668286831297163,1
2,0.012544788791819528,-0.19577977660650792,0.09767411380756519,0.0038442154882454282,1
3,0.0040965135133577135,-0.1060616778644774,0.09447940407008071,0.004099049607700689,1
4,0.008595722596493438,-0.10343702185646375,0.09252900843869316,0.004404954815080853,1
5,0.003935929884775646,-0.09801594696053106,0.08647697864026194,0.006265188889584383,1
6,0.05712006662178171,-0.0859912860828147,0.08399325671467084,0.006587968831742508,1
7,0.0445238384348432,-0.07673191540923341,0.082191736986029,0.00692388150581813,1
8,0.03176831071734609,-0.06460815202371872,0.07843306893731894,0.007268492448432529,1
9,0.022508645248108028,-0.05583286095979778,0.07563211957343352,0.007616649742630877,1
10,0.010337690747693085,-0.048753468002359135,0.0748850313737317,0.007965641072610996,1
11,-0.003400390251047547,-0.03784027261679013,0.07197476171251393,0.00831381822461541,1
12,-0.015955933257266075,-0.030238266142911918,0.0705221265404039,0.008955774140544381,1
13,-0.023618374300933276,-0.020150063629650106,0.0675689994269848,0.009618706325555948,1
14,-0.03739249623455487,-0.01046084268864611,0.06483088951343152,0.010297738780709054,1
15,-0.05061013241513601,-0.002574872003263895,0.06319872063582688,0.010989651744980566,1
16,-0.05994869269581482,0.004387910245284843,0.06149717928339982,0.011691145452918494,0
17,-0.05822999901948034,0.006989297368449776,0.059034965029288955,0.012399730094656114,0
18,-0.07162911372533243,0.01515170234532226,0.05729809394017238,0.013113958519318736,0
19,-0.07143518716863584,0.015986013274008393,0.0556515389104697,0.013830554187471034,0
20,-0.06893191726207792,0.01864890595817492,0.053204933954706046,0.014545486570689548,0
21,-0.06502838756609908,0.020139856278051482,0.05112239513115657,0.015255608658289788,0
22,-0.06178957274433028,0.02275923025333082,0.0486943243166853,0.015958190377755255,0
23,-0.05782901550040531,0.02427971492330805,0.04676074731406876,0.016650396992069272,0
24,-0.05378200755015117,0.02571983109083842,0.04510641874357946,0.017329040528740958,0
25,-0.05391382903722164,0.02710220143841946,0.04330044851814385,0.01798865327300092,0
26,-0.04946985974461526,0.028470718690936092,0.041741145512415034,0.018621923035431198,0
27,-0.04394973302470628,0.0292872766645913,0.04027435443550287,0.01922355569098988,0
28,-0.03849168252118229,0.03030812824836726,0.03868812580870484,0.01978926129315184,0
29,-0.036023624890340056,0.0315044761395038,0.037307088436801195,0.020315298273041016,0
30,-0.05168376001121544,0.03904520038188242,0.03604766022508521,0.020798609568892346,0
31,-0.051783275409744256,0.03986865877901158,0.03491110957719856,0.02123499279454233,0
32,-0.04677483927047987,0.04112625891828303,0.0336850965606188,0.02162109889133701,0
33,-0.04459263785309231,0.04156102752187696,0.03290084850794539,0.021956230790855624,0
34,-0.043218982645299775,0.04207309360121192,0.03233476117003331,0.02224070839001069,0
35,-0.043596187059971925,0.04372186542419598,0.031688012745541894,0.022474919569988483,0
36,-0.0423176056837824,0.04420755050385283,0.031160276620027627,0.02266051749093112,0
37,-0.04127036985529475,0.044628770230209724,0.030747416453665632,0.022799183296869252,0
38,-0.03589623133314657,0.04498803922116723,0.03044330979968457,0.022893755747803723,0
39,-0.035245232662261206,0.04528967157019048,0.03023524688053092,0.02295034597838219,0
40,-0.03518018515767629,0.04552729965986835,0.030259610174048213,0.022974408732077123,0
41,-0.0343087619482354,0.04513065803966043,0.030419819465051567,0.022970507311236066,0
42,-0.03558024691425876,0.04587770701558602,0.030625875863708796,0.022943594041389126,0
43,-0.03016386727612863,0.04597744202243437,0.03070380459557631,0.02289707717994638,0
44,-0.02432654936145484,0.04547314414307957,0.031046867669024536,0.022833711638013288,0
45,-0.023086814809880618,0.04470759075359121,0.031362663901917553,0.022756789687655488,0
46,-0.022157153690609555,0.04421251478943322,0.0316293526102287,0.022668776998282958,0
47,-0.02193785083751454,0.04413963573004098,0.03188794770139669,0.0225708938480218,0
48,-0.02106793426422371,0.043260550073716875,0.03244423016588849,0.022464548650323213,0
49,-0.02081694052967098,0.04311023154610716,0.03277218341072796,0.02235053680152399,0
50,-0.02015015293925604,0.04223260517601579,0.03342247495659034,0.02222909174846155,0
51,-0.019445413567503955,0.041286236134401744,0.03411774387319255,0.022101642517874165,0
52,-0.01913782020313315,0.041031471914349193,0.03453306494142305,0.021969604064521864,0
