,Lower Tail Angle,Mid-Tail Angle,Upper Tail Angle,SB Tail Angle,Active
0,-0.07680249761847824,0.3629042444326478,-0.18676548537170357,0.08285616689353148,0
1,-0.06474797345454242,0.3562191296447823,-0.18146063251299482,0.07926873860686534,0
2,-0.05286503125118536,0.3497668014656048,-0.1818341843468314,0.08546438956800806,0
3,-0.04122341680495101,0.34372238067830807,-0.1798445120068659,0.08719439675738538,0
4,-0.0291719446617269,0.33687678659215603,-0.1774941221605162,0.08189587961338596,0
5,-0.01675178973058422,0.32932825025382195,-0.17468882096297556,0.08153127221140588,0
6,-0.004340661862701101,0.3218039791132612,-0.17175579969180177,0.08114584858479512,0
7,0.008777467803987804,0.31294821613543666,-0.16777958924241076,0.08052922959283082,0
8,0.011705551174512774,0.3058091554598108,-0.16404539383660044,0.07971320571502982,0
9,0.0142485173511111,0.2996359132946691,-0.1604045920930841,0.07885963377064487,0
10,0.016782682966345774,0.2937125857935219,-0.15675211402138434,0.07814280531259099,0
11,0.01896653032999085,0.28869185664411035,-0.15343898320897909,0.07758389826092715,0
12,0.020488473926603135,0.2851640629689114,-0.15087468284326144,0.07726909235502921,0
13,0.02139255239054405,0.2830374354620959,-0.14906082575499724,0.07721152134654341,0
14,0.021724524290327007,0.2821986703892203,-0.14787971631729446,0.07732118743590188,0
15,0.022661503628216728,0.2803364512362312,-0.14634155798769788,0.07764146988347065,0
16,0.02320864960716218,0.27931532231320544,-0.14552093869666782,0.07827492798470859,0
17,0.02449272229177213,0.27694358936126484,-0.14423965520381898,0.07908370633353101,0
18,0.024767050378225353,0.2765553313852531,-0.14397636786812917,0.07995392723219252,0
19,0.02509849040122658,0.2760881466888443,-0.14368581251495804,0.0808046260835642,0
20,0.025130330500289677,0.27621046928213255,-0.1435761356515055,0.0814972797040463,0
21,0.024597386726489923,0.2774139063257475,-0.14391164815195223,0.08204690522964819,0
22,0.023480685702211623,0.27972639155152557,-0.14477389143186814,0.0825019250371577,0
23,0.023145571621761896,0.28051668114053463,-0.14490365914000947,0.08286414411449572,0
24,0.02393176259210339,0.2791201422690741,-0.14398706644533954,0.08314937445109782,0
25,0.025152004113049298,0.276837002914617,-0.14268408770019025,0.0833350939473112,0
26,0.026132070155325593,0.27493411452410044,-0.1416253069467719,0.08335573321610878,0
27,0.027261334157347328,0.2726356796198828,-0.14047509127631974,0.08322025421267432,0
28,0.028162566320546034,0.27065347061209355,-0.13962370955320225,0.08295561420433728,0
29,0.029220677938958772,0.2682300757542304,-0.1386860463632673,0.08248471552120096,0
30,0.030425201836896232,0.2653688802612013,-0.1376488283706787,0.08176376247026029,0
31,0.0318406405623235,0.2619330734807166,-0.1364188140472864,0.08069874925864706,0
32,0.033824422439001633,0.2572229488851896,-0.13460705852944166,0.07915202558236922,0
33,0.03603775742283055,0.2519004522943753,-0.13255376772221306,0.07718891581400689,0
34,0.03914039098089983,0.24470737545079224,-0.1296743847894617,0.07490223754899938,0
35,0.04244190297043282,0.23699106720900343,-0.1266174513332805,0.07230905264764598,0
36,0.04739096045579139,0.23152239574104794,-0.12473712781255175,0.06945503206604897,0
37,0.05582829257126676,0.2301041657083691,-0.12491870902204116,0.06637504530941829,0
38,0.057300088899054025,0.229438117040341,-0.1231054728163512,0.06307167690337323,0
39,0.06897866275878828,0.2238582641359126,-0.12120864444487056,0.05962969585639177,0
40,0.09004242250246852,0.21763374555276904,-0.11895624458846576,0.05615766210353712,0
41,0.09260482378385326,0.21675846929376874,-0.11665595844544097,0.05262839705454159,0
42,0.09916851248078773,0.21749869400445965,-0.11432214907178162,0.04901236504504336,0
43,0.09931082435850147,0.2167575731973228,-0.11228716138295836,0.04530774222947809,0
44,0.1115855540752535,0.2077556765660642,-0.10920000495995685,0.04148591593461326,0
45,0.11140670314899515,0.2057928442475645,-0.1064258541640748,0.03757047608940045,0
46,0.10226093771626177,0.20768595951933655,-0.10217750150772664,0.033604222422492835,0
47,0.1053684988017416,0.20834406886233214,-0.09760151093498504,0.02957090105983662,0
48,0.10420883434942496,0.21221917505765298,-0.09295220163700524,0.025455418096683502,0
49,0.0970629142971835,0.21922500008729218,-0.09892899256559895,0.027763717853012793,0
50,0.08178754318387949,0.2158353898192047,-0.090866610505278,0.0235652689254775,0
51,0.10343997562299379,0.21311161390015165,-0.08880734542029556,0.020837049211444025,0
52,0.09601292308747844,0.21531790069437262,-0.0864111685491511,0.01828765381470454,0
53,0.07552994790417733,0.21939907375878231,-0.08440968946537986,0.01591965216810909,0
54,0.07618527785729201,0.21738940478924862,-0.08244045357866137,0.013762212869489865,0
55,0.07235910580871918,0.2109735576566849,-0.07941723369629994,0.011867517978529474,0
56,0.07497725353147544,0.21030127394851084,-0.07732060558434117,0.010288258746791179,0
57,0.27462439155838014,0.37298742068701385,-0.03109400389351169,-0.1786183562164676,1
58,0.7328151017865059,0.22725526061918133,-0.28422957264335036,-0.4231310857302524,1
59,-0.5472089206797017,0.0,-0.210404672681213,-0.16683509999119295,1
60,-0.24811346697563463,0.08025055884493826,-0.1398915679385584,-0.11651334519518608,1
61,0.003593804711368165,0.12618371043058163,-0.2513101856355364,-0.005876920155789556,1
62,-0.013443876179419334,0.23351257475783127,-0.2066506112080897,-0.030289417813489816,1
63,-0.007332504845761534,0.11545937304212162,-0.09887913375174007,-0.031689632600349515,1
64,0.07688863027339288,0.1244298039680598,-0.1046495867322057,-0.03258166876595325,1
65,-0.034609783258262805,0.20517819489793476,-0.09164120378267526,-0.03277945090602197,1
66,-0.029809843237719846,0.19759063625744044,-0.0870291308099218,-0.032666638508437984,1
67,-0.02214362018064886,0.18894848240862228,-0.08226670553407,-0.032272611114497085,1
68,-0.03388238684068945,0.19929697617028452,-0.08602910223375648,-0.0320501472077388,1
69,0.10965296855993678,0.1459394224285928,-0.05818883940711084,-0.0316682549192322,1
70,0.11854271810824679,0.14737381569076602,-0.05820612529149427,-0.031011892432171617,1
